date,open,high,low,close,volume,money
2024-05-31,2.4445,2.4485,2.4392,2.4435,85918452,209943855.47
2024-06-03,2.4118,2.4226,2.4102,2.4186,88079713,213033798.21
2024-06-04,2.386,2.3892,2.3845,2.3884,67490073,161196419.84
2024-06-05,2.3629,2.3658,2.3545,2.3618,95512776,225579335.4
2024-06-06,2.3063,2.3087,2.2924,2.3059,72141211,166348826.61
2024-06-07,2.2626,2.2774,2.2589,2.2657,77082777,174644615.74
2024-06-10,2.2448,2.2458,2.2421,2.2457,71600352,160793686.93
2024-06-11,2.2943,2.2977,2.2883,2.2932,85816023,196789047.81
2024-06-12,2.299,2.315,2.2933,2.3077,65541929,151251863.15
2024-06-13,2.2337,2.2461,2.2262,2.2366,95248036,213033125.02
2024-06-14,2.2857,2.2899,2.2812,2.2888,72469630,165867853.01
2024-06-17,2.3218,2.3297,2.3208,2.3289,93159137,216961438.22
2024-06-18,2.3414,2.3429,2.3305,2.3366,88315764,206359853.47
2024-06-19,2.3293,2.3435,2.3291,2.3392,82464256,192902506.95
2024-06-20,2.359,2.3661,2.3558,2.3623,89709768,211920276.23
2024-06-21,2.3712,2.3756,2.3637,2.3697,77918869,184642871.74
2024-06-24,2.3374,2.3476,2.3308,2.3347,103610815,241902551.98
2024-06-25,2.4263,2.4316,2.4095,2.4232,80972512,196209336.4
2024-06-26,2.4689,2.4698,2.4565,2.4675,82573679,203749702.59
2024-06-27,2.4872,2.488,2.4799,2.4875,87026465,216479668.9
2024-06-28,2.4463,2.4537,2.4359,2.4479,97798566,239405694.2
2024-07-01,2.3983,2.4003,2.3921,2.395,103543923,247991293.85
2024-07-02,2.4488,2.4521,2.4296,2.4406,81329254,198490256.9
2024-07-03,2.4511,2.4588,2.4504,2.4564,82515916,202691311.22
2024-07-04,2.4791,2.4857,2.478,2.4829,86289779,214244604.78
2024-07-05,2.4301,2.4375,2.4199,2.4329,78561294,191129367.12
2024-07-08,2.4353,2.4427,2.4313,2.4359,80544014,196193610.24
2024-07-09,2.3842,2.3859,2.375,2.3782,76524471,181989904.87
2024-07-10,2.361,2.3638,2.3487,2.359,84197859,198622462.06
2024-07-11,2.3689,2.3889,2.3572,2.3573,90052538,212283987.25
2024-07-12,2.4238,2.4279,2.4214,2.4239,70627905,171191892.09
2024-07-15,2.3891,2.3929,2.3819,2.3893,89740521,214418978.87
2024-07-16,2.3436,2.3453,2.3371,2.3371,87593254,204716748.53
2024-07-17,2.3585,2.3708,2.3437,2.3641,81675029,193090562.37
2024-07-18,2.4058,2.4115,2.3943,2.4,75298856,180719313.46
2024-07-19,2.3292,2.333,2.3264,2.3299,96093054,223884481.33
2024-07-22,2.3539,2.3683,2.3498,2.3583,79112696,186574506.84
2024-07-23,2.4095,2.4149,2.4043,2.412,94438163,227787041.37
2024-07-24,2.3957,2.4028,2.3873,2.3973,73554393,176330916.51
2024-07-25,2.4077,2.4142,2.3974,2.4069,79738912,191922284.4
2024-07-26,2.4408,2.4528,2.4338,2.4482,81016480,198344148.03
2024-07-29,2.4875,2.5024,2.4802,2.483,97682320,242545750.5
2024-07-30,2.4792,2.487,2.4683,2.4791,75019481,185982625.7
2024-07-31,2.4614,2.4686,2.4565,2.4663,80788580,199250544.65
2024-08-01,2.481,2.481,2.4725,2.48,73804892,183035496.49
2024-08-02,2.4996,2.5076,2.4904,2.5075,74707559,187331355.4
2024-08-05,2.5001,2.5043,2.4937,2.4959,86359137,215539619.2
2024-08-06,2.456,2.4612,2.4499,2.4589,64889892,159559994.28
2024-08-07,2.4847,2.5062,2.4774,2.489,95158491,236847577.32
2024-08-08,2.5288,2.536,2.5215,2.5286,80348789,203167971.3
2024-08-09,2.5771,2.5817,2.5679,2.5778,75254453,193992807.09
2024-08-12,2.5581,2.5595,2.5559,2.5573,84710348,216628778.08
2024-08-13,2.6454,2.6487,2.6364,2.6377,82412187,217381969.43
2024-08-14,2.7622,2.7658,2.7595,2.7636,81148021,224257436.78
2024-08-15,2.7248,2.7315,2.7065,2.7221,67438579,183572339.72
2024-08-16,2.7345,2.7474,2.7324,2.7381,67069186,183644930.1
2024-08-19,2.7643,2.7773,2.754,2.7704,70052410,194075354.37
2024-08-20,2.6654,2.6702,2.6551,2.6627,72243975,192366469.22
2024-08-21,2.6333,2.6527,2.6277,2.6414,83314400,220067923.87
2024-08-22,2.5758,2.5876,2.574,2.5777,72881963,187871044.75
2024-08-23,2.5494,2.5509,2.5477,2.5499,81589423,208042745.23
2024-08-26,2.482,2.4863,2.481,2.4815,76796143,190570747.2
2024-08-27,2.4571,2.4687,2.4435,2.453,87056376,213550850.12
2024-08-28,2.4425,2.4522,2.4391,2.4423,80173650,195812090.61
2024-08-29,2.42,2.4285,2.4177,2.4227,85972813,208288187.99
2024-08-30,2.4711,2.4872,2.4641,2.4756,90815208,224819836.76
2024-09-02,2.4663,2.4681,2.4563,2.4653,80752507,199081298.5
2024-09-03,2.5004,2.5097,2.4908,2.4944,79551932,198432943.38
2024-09-04,2.5236,2.5255,2.5077,2.5144,93836811,235942945.33
2024-09-05,2.5002,2.5084,2.4968,2.5063,64340882,161258730.24
2024-09-06,2.5034,2.5077,2.4934,2.4964,94644556,236267559.84
2024-09-09,2.5347,2.5498,2.5245,2.536,86454388,219246713.5
2024-09-10,2.5701,2.5713,2.5661,2.5691,84321831,216629546.16
2024-09-11,2.6191,2.6333,2.6126,2.6285,86820039,228207224.6
2024-09-12,2.5847,2.5905,2.5828,2.5862,71328295,184469712.55
2024-09-13,2.6024,2.6112,2.5999,2.6063,77034179,200773043.52
2024-09-16,2.601,2.6117,2.5973,2.6002,93466466,243028636.69
2024-09-17,2.6005,2.6152,2.5949,2.6054,79258262,206503299.19
2024-09-18,2.6457,2.6483,2.6411,2.6447,70541441,186564030.97
2024-09-19,2.7341,2.7393,2.7236,2.7309,74260920,202800476.45
2024-09-20,2.6477,2.6577,2.635,2.6524,78559929,208376142.69
2024-09-23,2.6117,2.6223,2.6084,2.6104,72365947,188904388.63
2024-09-24,2.6753,2.6813,2.6594,2.6627,81309168,216504295.51
2024-09-25,2.6809,2.6892,2.6774,2.6854,73933830,198544285.15
2024-09-26,2.7818,2.7836,2.7634,2.7743,77545267,215137691.04
2024-09-27,2.8227,2.8314,2.8215,2.8249,76170923,215178178.77
2024-09-30,2.8387,2.8509,2.834,2.837,65350404,185401898.17
2024-10-01,2.8737,2.8748,2.8647,2.8694,64564680,185264995.63
2024-10-02,3.0027,3.0069,2.9929,2.9931,63434286,189862185.84
2024-10-03,2.9677,2.975,2.9651,2.9707,85272968,253321583.75
2024-10-04,2.9768,2.9931,2.9654,2.9748,65690512,195413325.12
2024-10-07,2.8964,2.9078,2.8882,2.8936,77699494,224830535.73
2024-10-08,2.8737,2.8905,2.8698,2.8733,70410323,202308751.28
2024-10-09,2.881,2.9016,2.8758,2.8875,78308222,226113301.28
2024-10-10,2.8669,2.8862,2.8625,2.8773,69792065,200814398.27
2024-10-11,2.8815,2.8924,2.8802,2.8921,68934005,199365559.02
2024-10-14,2.8248,2.835,2.8087,2.8177,75641782,213138441.24
2024-10-15,2.7979,2.8077,2.7786,2.8013,70168828,196561050.46
2024-10-16,2.8009,2.8054,2.7923,2.8013,62470033,174997219.87
2024-10-17,2.7934,2.8084,2.7867,2.8019,78908844,221092966.51
2024-10-18,2.8924,2.8942,2.8781,2.8873,75466130,217895413.1
2024-10-21,2.8053,2.8147,2.7764,2.7899,70052428,195439209.27
2024-10-22,2.8448,2.8586,2.8435,2.8448,66628422,189543963.5
2024-10-23,2.8853,2.8854,2.8772,2.8845,71758205,206985082.78
2024-10-24,2.7748,2.7857,2.7741,2.7794,82768098,230046654.23
2024-10-25,2.7264,2.7399,2.7105,2.7247,77670604,211630646.59
2024-10-28,2.7556,2.7619,2.7471,2.7523,63092864,173648325.75
2024-10-29,2.8491,2.88,2.8456,2.8456,69716678,198382943.79
2024-10-30,2.7958,2.8154,2.7949,2.8009,63798987,178691792.63
2024-10-31,2.7884,2.789,2.776,2.788,71464649,199245912.48
2024-11-01,2.7903,2.7971,2.7759,2.7952,72063733,201431300.78
2024-11-04,2.737,2.7401,2.731,2.7341,72677802,198710194.95
2024-11-05,2.7596,2.7725,2.7502,2.7554,77285728,212951055.3
2024-11-06,2.8326,2.8524,2.8305,2.8352,77320130,219216529.3
2024-11-07,2.8075,2.8105,2.7905,2.8084,74948017,210481352.61
2024-11-08,2.7407,2.7518,2.7361,2.7376,71494233,195720426.98
2024-11-11,2.751,2.7607,2.7475,2.7535,73958479,203647133.36
2024-11-12,2.7565,2.7582,2.7479,2.754,73234565,201688667.3
2024-11-13,2.6519,2.6645,2.6453,2.6562,75870009,201529336.13
2024-11-14,2.705,2.7251,2.7009,2.7139,79047328,214523535.45
2024-11-15,2.768,2.7803,2.7653,2.7678,78041569,216000257.32
2024-11-18,2.7785,2.7894,2.7737,2.7797,70563787,196145397.81
2024-11-19,2.7953,2.8043,2.766,2.7899,79544126,221921058.73
2024-11-20,2.7993,2.8042,2.7937,2.7959,79290655,221691823.12
2024-11-21,2.8077,2.812,2.7913,2.7932,65958796,184236638.22
2024-11-22,2.8153,2.8238,2.8056,2.8106,72401322,203487885.78
2024-11-25,2.7461,2.7545,2.7411,2.7495,94556064,259977658.24
2024-11-26,2.7375,2.7415,2.7309,2.7413,73607442,201781182.89
2024-11-27,2.7174,2.7293,2.7124,2.7278,66765111,182121121.24
2024-11-28,2.7718,2.7806,2.7678,2.7691,69812611,193319206.63
2024-11-29,2.7859,2.7899,2.7818,2.7882,61784849,172270238.5
2024-12-02,2.7846,2.7898,2.7827,2.784,59164116,164712277.96
2024-12-03,2.7828,2.794,2.7772,2.7798,82744473,230014251.18
2024-12-04,2.8661,2.8776,2.8561,2.8697,78637495,225665293.98
2024-12-05,2.8915,2.9071,2.8786,2.8946,66659383,192953932.95
2024-12-06,2.8944,2.9024,2.8873,2.8956,61089233,176889923.33
2024-12-09,2.7664,2.7741,2.7555,2.7632,86908461,240147506.88
2024-12-10,2.7932,2.7978,2.786,2.7917,63932856,178479768.56
2024-12-11,2.7264,2.7315,2.7121,2.7278,60735340,165676499.73
2024-12-12,2.7545,2.7558,2.7491,2.7554,71650829,197430228.65
2024-12-13,2.8055,2.8143,2.7974,2.8008,65652332,183878923.68
2024-12-16,2.6529,2.6623,2.6506,2.6523,80823830,214371902.65
2024-12-17,2.6796,2.689,2.6765,2.6824,75360291,202148623.35
2024-12-18,2.7814,2.7982,2.7807,2.7913,77555794,216481971.1
2024-12-19,2.7838,2.7931,2.7807,2.7816,72782601,202454770.3
2024-12-20,2.8781,2.8884,2.8685,2.8777,62043172,178541308.21
2024-12-23,2.7952,2.8149,2.7855,2.8048,80092194,224642877.57
2024-12-24,2.759,2.7633,2.745,2.7522,57140450,157260834.67
2024-12-25,2.7852,2.7936,2.7812,2.7814,68548695,190660536.86
2024-12-26,2.7385,2.7394,2.7224,2.7367,74019413,202568823.3
2024-12-27,2.8216,2.8269,2.82,2.8254,59338416,167653798.81
2024-12-30,2.8949,2.9066,2.8851,2.8945,60021267,173733958.88
2024-12-31,2.8622,2.8753,2.8425,2.8552,59447273,169731018.8
2025-01-01,2.882,2.8865,2.8788,2.8804,66867095,192605846.33
2025-01-02,2.9523,2.9725,2.936,2.9492,59952707,176813585.77
2025-01-03,3.0003,3.0046,2.9896,2.9987,67748805,203158594.29
2025-01-06,3.073,3.0792,3.0561,3.0624,69646761,213289202.74
2025-01-07,3.0399,3.0593,3.0377,3.0553,63884126,195183246.31
2025-01-08,3.0306,3.0311,3.0207,3.0228,63459859,191824823.82
2025-01-09,3.063,3.0767,3.0518,3.0681,81343171,249572578.38
2025-01-10,2.9864,3.0021,2.9824,2.9863,75230849,224661534.52
2025-01-13,2.9923,3.0015,2.9891,2.9968,64126545,192177071.87
2025-01-14,3.0256,3.0396,3.0199,3.0375,64879724,197071820.71
2025-01-15,2.9978,3.0065,2.9892,2.9901,59227225,177097797.77
2025-01-16,2.9482,2.9644,2.9411,2.9614,68628542,203238903.06
2025-01-17,3.048,3.0583,3.0407,3.0488,63686389,194169583.95
2025-01-20,2.9953,3.0055,2.9927,3.0044,68531871,205899880.59
2025-01-21,3.0094,3.0219,2.9987,3.0094,61439719,184895449.66
2025-01-22,3.0126,3.0134,3.0051,3.0127,76269696,229781323.77
2025-01-23,3.0512,3.0526,3.0339,3.0402,60260574,183201345.58
2025-01-24,2.997,3.0074,2.9878,3.0008,58844483,176578806.38
2025-01-27,3.0269,3.0386,3.0177,3.0285,56753972,171880475.94
2025-01-28,2.9559,2.9654,2.9425,2.9537,59702241,176344661.32
2025-01-29,2.8513,2.8671,2.8477,2.8596,67032518,191684985.93
2025-01-30,2.9911,3.0127,2.9905,2.9974,57341699,171874866.53
2025-01-31,3.1091,3.125,3.0899,3.1116,67756702,210828453.67
2025-02-03,3.0311,3.0419,3.0137,3.0201,65794626,198708003.31
2025-02-04,3.008,3.0238,2.9913,3.011,72166204,217290348.75
2025-02-05,2.9644,2.9758,2.9576,2.9656,51037739,151358852.08
2025-02-06,2.9564,2.9691,2.954,2.9651,71720486,212655523.49
2025-02-07,2.9758,2.9989,2.9688,2.9764,46661768,138883106.25
2025-02-10,2.9548,2.9675,2.9399,2.9526,69537140,205317285.91
2025-02-11,3.052,3.0552,3.0406,3.0406,60478131,183890887.6
2025-02-12,2.9662,2.9884,2.9485,2.9819,71614012,213545153.38
2025-02-13,2.898,2.9197,2.8914,2.9034,68729580,199549210.17
2025-02-14,2.9041,2.9268,2.9032,2.915,78983780,230239156.79
2025-02-17,2.9769,2.9986,2.9753,2.9913,52139162,155965577.98
2025-02-18,2.8222,2.8379,2.8199,2.8284,64610928,182746899.42
2025-02-19,2.8708,2.8727,2.8514,2.8657,69249574,198447160.71
2025-02-20,2.866,2.8777,2.8659,2.8704,69024090,198123991.01
2025-02-21,2.9041,2.9269,2.8988,2.9175,68594980,200123466.82
2025-02-24,2.9782,2.9852,2.9699,2.9825,76946650,229491505.36
2025-02-25,2.959,2.9604,2.9519,2.953,75103976,221784084.88
2025-02-26,3.0084,3.0105,3.002,3.0087,64250117,193311370.93
2025-02-27,3.0214,3.028,3.0152,3.0186,60247407,181863573.9
2025-02-28,3.0163,3.0265,3.0095,3.0157,74719066,225326561.24
2025-03-03,2.9893,2.9931,2.9793,2.9819,64274515,191662448.73
2025-03-04,2.9328,2.9361,2.9265,2.9292,64863583,189998695.43
2025-03-05,3.0157,3.0235,3.0123,3.0201,65658631,198296285.08
2025-03-06,2.9749,2.9801,2.9632,2.9761,64625717,192331668.97
2025-03-07,2.9713,2.9781,2.9548,2.9663,72608664,215378279.4
2025-03-10,2.9924,3.0122,2.9816,3.0017,63419556,190367918.82
2025-03-11,2.9151,2.9236,2.911,2.9204,73467994,214558835.73
2025-03-12,2.8891,2.8945,2.8843,2.8906,72082752,208359731.67
2025-03-13,2.8519,2.8554,2.8422,2.8457,72495045,206300594.57
2025-03-14,2.8544,2.8672,2.843,2.8575,75864914,216783379.05
2025-03-17,2.8294,2.8436,2.8194,2.8304,74818237,211763896.72
2025-03-18,2.8026,2.8141,2.8026,2.8033,74049871,207584472.25
2025-03-19,2.7415,2.7444,2.7194,2.7372,74626884,204267919.08
2025-03-20,2.7174,2.7306,2.7126,2.7223,81558891,222027910.07
2025-03-21,2.7192,2.7217,2.7155,2.7212,65241490,177533834.04
2025-03-24,2.7296,2.7448,2.7249,2.7333,89692018,245155589.32
2025-03-25,2.6907,2.6966,2.6879,2.6887,73961506,198856919.25
2025-03-26,2.6687,2.6689,2.6671,2.6676,72814287,194237756.26
2025-03-27,2.6871,2.6913,2.678,2.6883,87466999,235140463.42
2025-03-28,2.6939,2.7052,2.6811,2.6916,85785354,230895607.99
2025-03-31,2.6042,2.6111,2.5993,2.6088,78569572,204972792.11
2025-04-01,2.5697,2.5771,2.5578,2.5665,86517956,222052473.07
2025-04-02,2.5801,2.5825,2.5633,2.5741,88087591,226745685.29
2025-04-03,2.5767,2.582,2.5718,2.5792,81805463,210992583.74
2025-04-04,2.654,2.6588,2.6527,2.6579,92122553,244853210.94
2025-04-07,2.6674,2.6697,2.658,2.6597,83011684,220785634.41
2025-04-08,2.5955,2.603,2.5915,2.6008,79710476,207311481.05
2025-04-09,2.5529,2.567,2.5331,2.5616,89216032,228535234.23
2025-04-10,2.5673,2.5703,2.5633,2.568,70246853,180397122.78
2025-04-11,2.5307,2.5312,2.5257,2.5285,86419247,218506769.46
2025-04-14,2.5175,2.5257,2.5074,2.5161,87992072,221393057.61
2025-04-15,2.4847,2.4953,2.4779,2.4863,66780550,166037221.49
2025-04-16,2.4888,2.4942,2.4836,2.4892,81237556,202218893.76
2025-04-17,2.5063,2.515,2.5021,2.5057,82452710,206604801.46
2025-04-18,2.5081,2.5132,2.5022,2.5052,73316312,183673705.63
2025-04-21,2.5706,2.5805,2.5626,2.5697,84913678,218201274.0
2025-04-22,2.485,2.4906,2.4773,2.4778,78214605,193800721.62
2025-04-23,2.4878,2.4897,2.4804,2.4868,85441017,212474931.12
2025-04-24,2.4882,2.4937,2.48,2.4889,83976728,209012477.36
2025-04-25,2.4958,2.4976,2.488,2.4911,85376561,212685659.26
2025-04-28,2.4356,2.4458,2.4311,2.4406,85374912,208368902.49
2025-04-29,2.4078,2.408,2.3992,2.4074,81409758,195989593.66
2025-04-30,2.4792,2.4856,2.4771,2.4847,85522028,212494973.63
2025-05-01,2.5207,2.5282,2.5151,2.5244,90656564,228855458.22
2025-05-02,2.5425,2.553,2.5368,2.5498,66384407,169265454.53
2025-05-05,2.6013,2.6028,2.5836,2.5982,73801661,191749792.55
2025-05-06,2.5309,2.5326,2.5278,2.5293,76234961,192817327.19
2025-05-07,2.5851,2.5876,2.5791,2.5874,56398222,145922264.4
2025-05-08,2.5176,2.5211,2.5087,2.5185,88830554,223715540.83
2025-05-09,2.4645,2.4665,2.4487,2.462,78749471,193882151.33
2025-05-12,2.4511,2.4573,2.4354,2.4462,82076917,200779545.26
2025-05-13,2.4864,2.5036,2.4822,2.4923,72173487,179881056.6
2025-05-14,2.4312,2.4417,2.4301,2.4413,75554948,184449473.19
2025-05-15,2.4836,2.4863,2.4748,2.4832,86657421,215188985.22
2025-05-16,2.5621,2.5702,2.5617,2.5669,83729693,214926867.04
2025-05-19,2.624,2.6492,2.6086,2.6243,79545544,208752454.46
2025-05-20,2.6386,2.6534,2.634,2.6426,70549199,186434349.76
2025-05-21,2.5864,2.5965,2.5684,2.5797,76216323,196614523.43
2025-05-22,2.5418,2.5668,2.5397,2.5509,72117981,183968679.97
2025-05-23,2.5016,2.5076,2.5014,2.5027,77768366,194633531.33
2025-05-26,2.4904,2.4909,2.4898,2.49,91185120,227049779.64
2025-05-27,2.4772,2.4844,2.4732,2.48,84742464,210158197.83
2025-05-28,2.4487,2.4653,2.439,2.4503,77360635,189560624.93
2025-05-29,2.5351,2.5404,2.5203,2.5303,82516046,208786818.87
2025-05-30,2.6155,2.6239,2.6053,2.6117,65741016,171695388.8
2025-06-02,2.6278,2.628,2.6135,2.628,70915580,186363720.18
2025-06-03,2.6352,2.6412,2.6221,2.6312,79217360,208434652.21
2025-06-04,2.6624,2.6709,2.6576,2.6701,78656494,210020362.97
2025-06-05,2.6771,2.6835,2.6709,2.6771,72607527,194375733.6
2025-06-06,2.5557,2.5628,2.551,2.5542,85955149,219544571.73
2025-06-09,2.5351,2.5431,2.5266,2.5405,88346109,224445745.66
2025-06-10,2.5391,2.5458,2.5361,2.544,81331444,206908139.06
2025-06-11,2.5884,2.5897,2.5853,2.5886,80584851,208602767.89
2025-06-12,2.6358,2.6462,2.6294,2.634,77171371,203272352.67
2025-06-13,2.5634,2.5715,2.555,2.5629,69958808,179294801.02
2025-06-16,2.4995,2.5017,2.4848,2.4975,73128731,182639254.84
2025-06-17,2.4561,2.4625,2.4535,2.4542,77850295,191059693.57
2025-06-18,2.4566,2.4616,2.4483,2.4554,90921935,223253981.34
2025-06-19,2.3378,2.3504,2.3364,2.3383,83320675,194825974.48
2025-06-20,2.3689,2.3753,2.3594,2.3721,89318760,211874264.73
2025-06-23,2.336,2.3445,2.33,2.3384,78059928,182533580.33
2025-06-24,2.2781,2.2857,2.2738,2.2779,88521096,201638149.84
2025-06-25,2.2396,2.257,2.2363,2.2393,87407551,195733718.97
2025-06-26,2.2809,2.2941,2.2776,2.2829,83419132,190434647.39
2025-06-27,2.2393,2.2472,2.2366,2.2446,102872674,230912106.69
2025-06-30,2.2078,2.2123,2.1879,2.2117,82174758,181748862.62
2025-07-01,2.1678,2.1723,2.1594,2.1706,103251774,224118026.82
2025-07-02,2.1751,2.179,2.1679,2.1764,90737048,197477452.1
2025-07-03,2.1886,2.1968,2.1857,2.1909,81959937,179568823.24
2025-07-04,2.1736,2.174,2.1613,2.1721,87569808,190213490.95
2025-07-07,2.2055,2.208,2.2047,2.2061,91461812,201777061.22
2025-07-08,2.249,2.267,2.2483,2.256,76886351,173452245.37
2025-07-09,2.2871,2.289,2.2806,2.2881,80269824,183667171.66
2025-07-10,2.3083,2.3144,2.2955,2.3073,87159522,201107437.82
2025-07-11,2.2973,2.2977,2.2956,2.2973,73162610,168078889.42
2025-07-14,2.2786,2.2833,2.2629,2.2759,73763907,167877057.38
2025-07-15,2.3456,2.3496,2.3321,2.3429,97681881,228856790.07
2025-07-16,2.3333,2.3386,2.3239,2.3287,77684100,180901260.85
2025-07-17,2.3201,2.3342,2.3153,2.3255,79285607,184380947.52
2025-07-18,2.4367,2.4385,2.4187,2.4278,102233041,248205426.92
2025-07-21,2.4151,2.4266,2.4096,2.4202,82024108,198513547.39
2025-07-22,2.4361,2.4373,2.4297,2.4332,85034143,206902078.39
2025-07-23,2.4202,2.434,2.4112,2.4253,84135664,204050748.08
2025-07-24,2.485,2.4909,2.4749,2.4802,81593953,202367712.17
2025-07-25,2.4567,2.4668,2.4448,2.4451,94850404,231920846.37
2025-07-28,2.4481,2.4497,2.445,2.4455,83750496,204807901.1
2025-07-29,2.4994,2.5081,2.4846,2.488,67062500,166852876.97
2025-07-30,2.4027,2.4086,2.4004,2.4084,82689392,199149331.0
2025-07-31,2.4361,2.449,2.431,2.4424,75200057,183669603.83
2025-08-01,2.387,2.3883,2.368,2.3797,79759562,189802570.4
2025-08-04,2.3856,2.3978,2.3777,2.3897,90062621,215218853.3
2025-08-05,2.4655,2.4715,2.4623,2.4639,68888205,169733902.58
2025-08-06,2.4475,2.4547,2.4338,2.4413,96202538,234855715.25
2025-08-07,2.5156,2.5172,2.488,2.5022,75307766,188436287.67
2025-08-08,2.5948,2.6088,2.5854,2.5927,72074229,186865654.01
2025-08-11,2.5808,2.5872,2.5773,2.5836,87451726,225937061.8
2025-08-12,2.6502,2.6548,2.6424,2.6464,73892791,195552053.41
2025-08-13,2.6549,2.6589,2.6426,2.6514,79686638,211279480.9
2025-08-14,2.6751,2.6873,2.6677,2.6706,90001320,240361142.94
2025-08-15,2.6397,2.6405,2.6213,2.6369,83215522,219431474.0
2025-08-18,2.5837,2.5966,2.5809,2.5912,77561839,200981399.1
2025-08-19,2.5763,2.6024,2.5747,2.5871,82601433,213696649.79
2025-08-20,2.6268,2.6327,2.6154,2.6253,82079943,215487451.51
2025-08-21,2.5634,2.5703,2.5462,2.5623,71197987,182433013.59
2025-08-22,2.5127,2.5155,2.498,2.5108,79573455,199792712.13
2025-08-25,2.5531,2.5542,2.5338,2.5461,73105051,186130749.54
2025-08-26,2.584,2.5872,2.5738,2.5782,82476971,212640881.36
2025-08-27,2.5867,2.5915,2.5829,2.59,72840782,188660358.28
2025-08-28,2.5503,2.5557,2.5371,2.5462,88301538,224837711.59
2025-08-29,2.58,2.6002,2.5746,2.5793,66779462,172246237.87
2025-09-01,2.5906,2.6,2.584,2.5947,80719776,209444787.62
2025-09-02,2.5195,2.524,2.5024,2.515,89425144,224905012.1
2025-09-03,2.4586,2.4615,2.4453,2.452,74102402,181698643.58
2025-09-04,2.4863,2.4945,2.4838,2.4912,62945466,156807194.28
2025-09-05,2.4618,2.4712,2.457,2.4642,85661989,211089269.49
2025-09-08,2.5185,2.5291,2.5169,2.5262,89521251,226151566.82
2025-09-09,2.6148,2.6255,2.6107,2.618,79516841,208171381.5
2025-09-10,2.5663,2.5699,2.5659,2.5694,75369957,193659170.18
2025-09-11,2.6708,2.6753,2.6659,2.6734,74622371,199494891.26
2025-09-12,2.6469,2.6503,2.6446,2.6454,84416774,223319835.75
2025-09-15,2.6466,2.649,2.6414,2.6469,50936753,134826524.17
2025-09-16,2.6883,2.698,2.6841,2.6967,84033271,226610608.88
2025-09-17,2.7723,2.7917,2.7673,2.7828,72959349,203033092.39
2025-09-18,2.789,2.8089,2.7828,2.7918,73372498,204842992.35
2025-09-19,2.8018,2.8137,2.797,2.8108,76427131,214821466.44
2025-09-22,2.7713,2.772,2.7683,2.7684,78306867,216781805.31
2025-09-23,2.8388,2.8633,2.8272,2.8343,62379304,176799844.99
2025-09-24,2.8894,2.9029,2.8757,2.8889,77036882,222551421.19
2025-09-25,2.9427,2.9682,2.9417,2.9454,55637255,163871922.35
2025-09-26,2.8668,2.8716,2.8617,2.8639,71959785,206084723.56
2025-09-29,2.9085,2.9121,2.9026,2.9106,64756657,188478132.61
2025-09-30,2.9557,2.9863,2.939,2.9539,60332102,178212623.06
2025-10-01,3.0247,3.032,3.0162,3.0292,66233787,200634730.58
2025-10-02,2.9016,2.9083,2.8933,2.898,49121941,142355155.24
2025-10-03,2.9531,2.9673,2.9406,2.9468,87156417,256833166.89
