date,open,high,low,close,volume,money
2024-06-05,3.9225,3.9283,3.9053,3.919,110267603,432138873.62
2024-06-06,3.9365,3.9551,3.9128,3.9489,115252987,455118666.07
2024-06-07,4.0086,4.0087,3.992,4.0035,120682934,483157643.34
2024-06-10,3.9945,4.0107,3.9856,3.9989,107326882,429184989.91
2024-06-11,3.9686,3.9753,3.9395,3.9595,124975474,494844969.57
2024-06-12,3.9026,3.9308,3.8917,3.9213,103353362,405283593.1
2024-06-13,3.9466,3.9609,3.9287,3.9529,117195201,463256677.14
2024-06-14,3.9756,4.0005,3.9725,3.9891,123216228,491518787.07
2024-06-17,4.0093,4.0277,3.9992,4.016,119448722,479701687.1
2024-06-18,3.9868,3.9951,3.982,3.9848,134570836,536240018.45
2024-06-19,3.9953,3.998,3.994,3.9967,103996268,415645230.08
2024-06-20,4.0011,4.0123,3.9847,4.0031,96908667,387938281.06
2024-06-21,4.0132,4.0248,4.0103,4.0145,100948929,405254918.94
2024-06-24,4.0591,4.0657,4.0358,4.0575,118231399,479719914.0
2024-06-25,4.061,4.0758,4.0512,4.0692,116093750,472406530.99
2024-06-26,4.1091,4.1209,4.0965,4.1033,110789555,454601548.94
2024-06-27,4.1129,4.1183,4.1026,4.1074,97254497,399466932.54
2024-06-28,4.1257,4.1411,4.1032,4.1225,117526855,484509025.69
2024-07-01,4.1593,4.1619,4.1457,4.1547,95045739,394888282.97
2024-07-02,4.0859,4.0873,4.0764,4.0835,122970628,502152730.96
2024-07-03,4.0853,4.1152,4.0642,4.0687,142203945,578584725.57
2024-07-04,4.0459,4.0633,4.0292,4.0466,115279425,466490299.39
2024-07-05,4.014,4.0342,4.0065,4.0165,118570760,476239862.82
2024-07-08,3.998,4.0059,3.9893,4.0041,106846752,427821308.18
2024-07-09,4.0689,4.0824,4.0595,4.0774,90387051,368540397.44
2024-07-10,4.026,4.0375,4.0162,4.036,104775870,422877627.39
2024-07-11,4.0767,4.0895,4.075,4.084,98143731,400819712.03
2024-07-12,4.0026,4.005,3.9979,4.0032,96145224,384884790.62
2024-07-15,3.9906,4.008,3.9862,3.9879,132276574,527506197.32
2024-07-16,3.9969,4.0024,3.9867,3.9965,115670951,462278809.73
2024-07-17,4.0194,4.0392,4.0055,4.0255,116031294,467085937.43
2024-07-18,4.0681,4.076,4.0494,4.0608,107390288,436093992.39
2024-07-19,4.1066,4.1073,4.0927,4.1005,107845655,442220798.17
2024-07-22,4.0829,4.0973,4.0686,4.0842,120808467,493404778.74
2024-07-23,4.0571,4.068,4.0551,4.0624,110413602,448544827.58
2024-07-24,4.1098,4.1276,4.0963,4.1053,115432473,473881226.82
2024-07-25,4.0982,4.0992,4.0772,4.0967,107692200,441179803.73
2024-07-26,4.0236,4.0376,4.0233,4.0352,107701782,434603119.88
2024-07-29,3.981,3.9948,3.9784,3.9815,97120524,386688860.9
2024-07-30,3.9407,3.9434,3.9346,3.9386,91656445,361001291.63
2024-07-31,3.9559,3.9819,3.9557,3.963,110580422,438229711.61
2024-08-01,3.9721,3.983,3.9533,3.9706,113974196,452542351.03
2024-08-02,3.9928,4.0071,3.9776,4.0044,97923189,392124146.61
2024-08-05,3.9954,4.0112,3.9844,3.9847,112541952,448448627.31
2024-08-06,4.0031,4.0368,3.9808,3.9931,113299855,452418862.35
2024-08-07,4.022,4.0311,3.9953,4.024,87718492,352979635.75
2024-08-08,4.0128,4.0301,4.0057,4.0099,101952599,408819388.23
2024-08-09,4.0133,4.0357,3.999,4.0327,116131099,468326871.24
2024-08-12,3.9924,4.0035,3.9906,4.0016,116806591,467417641.6
2024-08-13,3.9827,3.9902,3.9761,3.985,99894796,398084626.85
2024-08-14,3.9591,3.9684,3.9508,3.9676,115215236,457130159.15
2024-08-15,3.9175,3.9188,3.9105,3.9119,126795635,496008323.28
2024-08-16,3.9513,3.9561,3.9164,3.9356,123226451,484968280.5
2024-08-19,3.9051,3.9307,3.8776,3.9143,113868740,445712138.14
2024-08-20,3.9091,3.9338,3.898,3.9156,109545794,428941065.6
2024-08-21,3.9409,3.9487,3.9274,3.9391,107050396,421679495.24
2024-08-22,3.9738,3.9771,3.9556,3.961,118921553,471051887.57
2024-08-23,3.9838,4.0007,3.9672,3.9936,114879215,458779677.22
2024-08-26,3.9917,3.9918,3.9728,3.9897,119890595,478323178.4
2024-08-27,3.9847,3.9942,3.9682,3.9702,114837875,455934319.17
2024-08-28,3.9541,3.9694,3.9455,3.9672,122716120,486844374.78
2024-08-29,3.8785,3.8962,3.8741,3.8885,116820620,454256663.01
2024-08-30,3.8191,3.8364,3.8139,3.8223,126967668,485310989.6
2024-09-02,3.759,3.7807,3.7553,3.7629,130003301,489187023.17
2024-09-03,3.7249,3.7304,3.7162,3.7189,111269563,413796300.62
2024-09-04,3.7393,3.7502,3.7198,3.7375,98631196,368633514.26
2024-09-05,3.6847,3.7116,3.6729,3.6978,140475734,519457177.35
2024-09-06,3.6856,3.6981,3.6812,3.6818,125358540,461549642.28
2024-09-09,3.7361,3.7473,3.7234,3.7404,99680372,372848134.42
2024-09-10,3.7347,3.7414,3.7111,3.7252,112175272,417878120.57
2024-09-11,3.7544,3.765,3.7384,3.7591,128949850,484734341.65
2024-09-12,3.7132,3.7302,3.7097,3.718,117649203,437414540.74
2024-09-13,3.7136,3.7214,3.6944,3.7095,115096982,426957234.35
2024-09-16,3.6738,3.6888,3.6626,3.6682,139860388,513039680.24
2024-09-17,3.6573,3.6661,3.6519,3.6541,110253139,402872076.6
2024-09-18,3.6794,3.7063,3.677,3.6918,112161845,414083096.02
2024-09-19,3.6207,3.6298,3.6127,3.6168,127048633,459512387.89
2024-09-20,3.6289,3.6527,3.6258,3.6365,128578684,467570471.37
2024-09-23,3.6493,3.6523,3.6448,3.6476,129493092,472335433.7
2024-09-24,3.6121,3.6349,3.6116,3.6224,135547712,491005710.79
2024-09-25,3.564,3.5665,3.5599,3.5608,128886410,458936034.43
2024-09-26,3.5588,3.5657,3.5516,3.5646,132420340,472022275.89
2024-09-27,3.5336,3.5435,3.528,3.5427,123729011,438335583.13
2024-09-30,3.5584,3.5705,3.5223,3.5533,127436055,452821420.93
2024-10-01,3.5567,3.5605,3.536,3.555,127944713,454839036.66
2024-10-02,3.6202,3.6285,3.6167,3.6247,126819222,459679413.86
2024-10-03,3.6255,3.6363,3.6068,3.615,134097660,484764288.4
2024-10-04,3.5684,3.5764,3.5623,3.5716,132988613,474981552.83
2024-10-07,3.5802,3.5803,3.5795,3.58,126254002,451989763.93
2024-10-08,3.5921,3.6002,3.582,3.5902,115200005,413589327.36
2024-10-09,3.6454,3.6525,3.6326,3.65,124123611,453045204.56
2024-10-10,3.6909,3.693,3.6853,3.6875,121693618,448739199.25
2024-10-11,3.7001,3.707,3.6875,3.704,123836698,458693169.98
2024-10-14,3.7673,3.7904,3.7408,3.7704,145686311,549293636.56
2024-10-15,3.7279,3.729,3.7,3.7177,114701891,426430224.81
2024-10-16,3.6824,3.6927,3.6782,3.69,127099971,469003004.77
2024-10-17,3.6323,3.6729,3.6206,3.65,136461972,498080791.73
2024-10-18,3.6454,3.6551,3.6204,3.6337,125055978,454410083.19
2024-10-21,3.5931,3.5959,3.5659,3.5748,155308817,555203029.06
2024-10-22,3.6,3.6103,3.5984,3.6029,120177567,432988231.16
2024-10-23,3.5801,3.6089,3.5799,3.594,129265562,464584013.19
2024-10-24,3.5297,3.5336,3.5267,3.5319,117234001,414053739.89
2024-10-25,3.4878,3.5033,3.4764,3.4898,124415343,434181385.46
2024-10-28,3.5023,3.5043,3.4838,3.5036,131635552,461202024.25
2024-10-29,3.5319,3.5401,3.5216,3.5398,137886421,488083682.64
2024-10-30,3.6305,3.6315,3.6262,3.6263,128052611,464359267.27
2024-10-31,3.76,3.7601,3.7538,3.7561,134889620,506660166.89
2024-11-01,3.7643,3.7951,3.7477,3.7756,118054818,445726560.67
2024-11-04,3.737,3.763,3.7261,3.7318,116580775,435052415.12
2024-11-05,3.6532,3.6751,3.6119,3.6382,157131123,571679327.39
2024-11-06,3.6519,3.6579,3.6436,3.6507,128124692,467740692.33
2024-11-07,3.6135,3.6161,3.5973,3.616,115494750,417623329.8
2024-11-08,3.5977,3.6061,3.5971,3.5987,116363970,418758127.2
2024-11-11,3.5775,3.5825,3.5718,3.5731,114069782,407579400.77
2024-11-12,3.5554,3.5719,3.5429,3.5678,137942752,492145618.94
2024-11-13,3.6156,3.6266,3.6125,3.6144,119965208,433603021.21
2024-11-14,3.6191,3.6331,3.6116,3.6219,125824889,455731310.15
2024-11-15,3.6291,3.6312,3.6103,3.6158,123663955,447142109.16
2024-11-18,3.5706,3.5822,3.557,3.5718,135201242,482917156.41
2024-11-19,3.5132,3.516,3.4958,3.5015,117635112,411896513.57
2024-11-20,3.4741,3.4877,3.4701,3.4818,115342482,401599244.38
2024-11-21,3.4843,3.4916,3.4778,3.4802,132201328,460093376.86
2024-11-22,3.5579,3.559,3.5389,3.5556,134167408,477043166.17
2024-11-25,3.5557,3.5619,3.5515,3.5619,130539771,464963952.69
2024-11-26,3.6061,3.622,3.5858,3.6048,114727878,413574580.72
2024-11-27,3.5927,3.6191,3.5759,3.584,134063896,480486816.79
2024-11-28,3.5318,3.5491,3.5305,3.5341,117858595,416526257.44
2024-11-29,3.4823,3.5066,3.4574,3.4941,122070890,426530759.33
2024-12-02,3.4644,3.4683,3.453,3.4645,117626613,407522090.59
2024-12-03,3.5485,3.5576,3.5474,3.5549,143057443,508552124.2
2024-12-04,3.5183,3.5366,3.4993,3.5207,135910921,478503968.98
2024-12-05,3.5565,3.5675,3.5437,3.557,134163707,477224698.38
2024-12-06,3.5074,3.5285,3.5001,3.5194,143809735,506124513.18
2024-12-09,3.5482,3.5859,3.5458,3.5597,161972237,576569213.99
2024-12-10,3.5803,3.5997,3.5769,3.5769,104304650,373084823.63
2024-12-11,3.5671,3.5753,3.5641,3.5709,116714599,416773052.19
2024-12-12,3.5515,3.5737,3.5441,3.5698,118288776,422272121.13
2024-12-13,3.5482,3.5604,3.5417,3.5426,116217471,411713116.48
2024-12-16,3.5643,3.5847,3.5453,3.5623,112709404,401508750.78
2024-12-17,3.5386,3.5449,3.5372,3.5436,123182559,436515611.92
2024-12-18,3.4834,3.5031,3.4787,3.4926,113168317,395252830.97
2024-12-19,3.4459,3.4468,3.4378,3.4401,135191005,465076903.85
2024-12-20,3.4504,3.4669,3.4313,3.448,131186358,452326422.87
2024-12-23,3.5314,3.5395,3.5042,3.5146,134195141,471646287.16
2024-12-24,3.525,3.5266,3.5182,3.5221,134252092,472847776.83
2024-12-25,3.5205,3.5244,3.5101,3.5178,135635288,477135307.12
2024-12-26,3.5294,3.535,3.5264,3.5306,122698633,433196597.21
2024-12-27,3.5929,3.6072,3.5709,3.5871,152060936,545451452.83
2024-12-30,3.6017,3.611,3.5862,3.5972,128028777,460549397.54
2024-12-31,3.5892,3.5978,3.5745,3.5803,102279927,366188185.86
2025-01-01,3.625,3.6357,3.6117,3.6288,111576857,404893087.99
2025-01-02,3.6451,3.6484,3.6381,3.6483,101877560,371677363.47
2025-01-03,3.7133,3.7322,3.7062,3.7169,121279281,450780056.39
2025-01-06,3.7317,3.7352,3.7198,3.7258,119308181,444518761.55
2025-01-07,3.6832,3.6872,3.6695,3.6722,116802404,428920842.04
2025-01-08,3.6098,3.6198,3.6083,3.6131,149591525,540491675.03
2025-01-09,3.683,3.6877,3.6734,3.6861,128780573,474704226.23
2025-01-10,3.7663,3.7836,3.7579,3.7639,128236525,482674423.95
2025-01-13,3.7547,3.7679,3.737,3.7566,108636198,408101689.33
2025-01-14,3.7472,3.7501,3.7246,3.7401,108296042,405038479.57
2025-01-15,3.7899,3.8156,3.7838,3.807,118637257,451656247.39
2025-01-16,3.7513,3.7793,3.7373,3.7575,121830909,457785320.66
2025-01-17,3.7123,3.74,3.7078,3.7182,98561051,366465978.73
2025-01-20,3.7303,3.7615,3.7251,3.7477,117907792,441886182.41
2025-01-21,3.7236,3.7411,3.6971,3.7308,120788322,450633240.62
2025-01-22,3.7245,3.7479,3.705,3.7313,118007138,440318283.98
2025-01-23,3.7232,3.7365,3.7209,3.7247,110987549,413397431.03
2025-01-24,3.7489,3.7638,3.7279,3.7406,113811287,425720915.34
2025-01-27,3.8032,3.8106,3.7976,3.8051,116171937,442041334.77
2025-01-28,3.8021,3.8148,3.8005,3.81,119183879,454085999.87
2025-01-29,3.8398,3.8415,3.8131,3.8403,124265704,477215617.85
2025-01-30,3.7556,3.7629,3.745,3.7477,133051615,498638528.21
2025-01-31,3.739,3.7538,3.7176,3.7463,116583905,436754351.7
2025-02-03,3.7025,3.7172,3.6975,3.7093,115783015,429472967.62
2025-02-04,3.6603,3.6699,3.6533,3.6562,128466392,469694504.87
2025-02-05,3.617,3.6433,3.6058,3.6186,131955103,477488020.66
2025-02-06,3.6095,3.6127,3.603,3.6048,119413090,430460980.1
2025-02-07,3.6453,3.6551,3.6389,3.6454,133201104,485567704.73
2025-02-10,3.5936,3.5988,3.564,3.5885,137683584,494081338.07
2025-02-11,3.5831,3.5926,3.5762,3.5906,141516976,508125890.18
2025-02-12,3.5704,3.5781,3.5692,3.5705,148446348,530024439.32
2025-02-13,3.5557,3.5855,3.5449,3.5572,115544207,411011272.68
2025-02-14,3.5922,3.6158,3.5908,3.601,125140349,450625417.07
2025-02-17,3.6137,3.6447,3.6074,3.625,124277478,450507493.57
2025-02-18,3.6894,3.7144,3.6786,3.6844,120938858,445586685.74
2025-02-19,3.6757,3.6915,3.669,3.6783,114395876,420783166.84
2025-02-20,3.641,3.6629,3.6264,3.6484,105017235,383149708.54
2025-02-21,3.6387,3.6399,3.6273,3.6394,124793183,454170574.59
2025-02-24,3.659,3.6731,3.6354,3.6507,113792282,415423994.23
2025-02-25,3.6425,3.6637,3.6353,3.6592,124035313,453869703.66
2025-02-26,3.6018,3.6211,3.581,3.6126,114672702,414268037.27
2025-02-27,3.6106,3.627,3.5984,3.6173,110723386,400515371.58
2025-02-28,3.6385,3.6442,3.6268,3.6279,126944672,460543425.33
2025-03-03,3.742,3.7502,3.7294,3.7399,122139212,456791467.02
2025-03-04,3.8317,3.8384,3.8198,3.8259,124433621,476067688.33
2025-03-05,3.779,3.794,3.7782,3.7877,144776379,548363865.87
2025-03-06,3.7669,3.7818,3.7665,3.7754,122498518,462478028.02
2025-03-07,3.7137,3.7198,3.7094,3.7104,127163942,471828677.71
2025-03-10,3.6854,3.6978,3.6846,3.6849,108960067,401509737.55
2025-03-11,3.7037,3.7169,3.6973,3.6996,105980136,392089162.42
2025-03-12,3.7529,3.7553,3.7367,3.7543,138833925,521227322.84
2025-03-13,3.7244,3.7281,3.7166,3.7224,109726899,408443407.95
2025-03-14,3.6952,3.704,3.6839,3.694,109102015,403022515.79
2025-03-17,3.6063,3.6066,3.586,3.6007,124485398,448240547.36
2025-03-18,3.6002,3.6064,3.5924,3.5944,124064031,445941340.94
2025-03-19,3.5381,3.5562,3.5294,3.5496,115332676,409387206.55
2025-03-20,3.512,3.5443,3.5108,3.5278,123666469,436276204.33
2025-03-21,3.4986,3.512,3.4875,3.4916,144724311,505321905.71
2025-03-24,3.4967,3.5072,3.4729,3.4884,118602836,413730287.47
2025-03-25,3.4093,3.4335,3.4041,3.4162,113365718,387284737.34
2025-03-26,3.3448,3.3626,3.3316,3.3573,146670523,492416710.63
2025-03-27,3.4456,3.4564,3.4379,3.4449,137059657,472153360.3
2025-03-28,3.3991,3.3998,3.3849,3.3927,124405758,422076661.36
2025-03-31,3.3611,3.3652,3.3433,3.3491,113107404,378802481.54
2025-04-01,3.4279,3.4465,3.4212,3.4244,121625554,416491946.38
2025-04-02,3.5439,3.5484,3.5387,3.5466,126189063,447538298.76
2025-04-03,3.4915,3.5141,3.4822,3.4978,143650682,502455243.89
2025-04-04,3.4831,3.4932,3.4749,3.483,115805385,403353809.17
2025-04-07,3.4959,3.514,3.4895,3.498,127556315,446196602.87
2025-04-08,3.5648,3.5806,3.5578,3.5721,134482558,480381508.32
2025-04-09,3.5452,3.5484,3.5247,3.5307,97102655,342842966.87
2025-04-10,3.5336,3.5413,3.5094,3.5211,141014688,496520376.51
2025-04-11,3.5628,3.5696,3.5481,3.5548,111621977,396789723.16
2025-04-14,3.5675,3.5824,3.5492,3.5741,130086838,464939794.8
2025-04-15,3.5648,3.5652,3.5345,3.5587,129570444,461100738.62
2025-04-16,3.5582,3.5768,3.5427,3.5537,140363018,498806385.52
2025-04-17,3.4993,3.5044,3.4955,3.4962,135800751,474791594.23
2025-04-18,3.4957,3.5062,3.4747,3.487,98372888,343021924.92
2025-04-21,3.4809,3.482,3.4684,3.4765,119281537,414684933.15
2025-04-22,3.4921,3.5004,3.4803,3.4869,130837349,456219228.57
2025-04-23,3.4689,3.4735,3.4535,3.4645,127358049,441225902.08
2025-04-24,3.4872,3.4877,3.4738,3.4848,135299400,471492480.33
2025-04-25,3.5155,3.5293,3.514,3.5281,137614722,485521491.67
2025-04-28,3.536,3.5449,3.5225,3.5354,135028073,477380324.74
2025-04-29,3.5471,3.5581,3.5382,3.5511,124006665,440357627.16
2025-04-30,3.545,3.561,3.5352,3.5541,103238312,366914833.66
2025-05-01,3.5667,3.5731,3.5248,3.5548,120824463,429503341.68
2025-05-02,3.537,3.5533,3.5201,3.5248,132981346,468736564.68
2025-05-05,3.5486,3.564,3.5382,3.5389,113290639,400929870.91
2025-05-06,3.5373,3.5413,3.5218,3.5355,135314276,478407360.1
2025-05-07,3.636,3.64,3.6076,3.6262,135370362,490877697.47
2025-05-08,3.6961,3.703,3.6836,3.696,123296701,455709013.04
2025-05-09,3.7154,3.7157,3.7106,3.7139,84042992,312129903.54
2025-05-12,3.6728,3.6874,3.6579,3.6808,106630185,392486023.52
2025-05-13,3.6356,3.6533,3.6304,3.6327,147238582,534878508.92
2025-05-14,3.6862,3.6902,3.6734,3.6858,115418478,425405799.22
2025-05-15,3.6885,3.7006,3.6723,3.6981,97538981,360713554.82
2025-05-16,3.7199,3.7336,3.7108,3.7203,135900721,505586130.42
2025-05-19,3.6433,3.6676,3.6423,3.6439,123658470,450600998.35
2025-05-20,3.6987,3.721,3.6585,3.6854,135593925,499722321.71
2025-05-21,3.713,3.7218,3.6954,3.7063,124776707,462463138.81
2025-05-22,3.6581,3.6587,3.6505,3.658,128659232,470635159.96
2025-05-23,3.6399,3.6426,3.6248,3.6381,128181542,466335414.16
2025-05-26,3.6507,3.6652,3.6382,3.6503,131874309,481386972.35
2025-05-27,3.6519,3.6536,3.6345,3.6534,151225688,552484370.14
2025-05-28,3.6334,3.6632,3.6301,3.6413,135581474,493695282.43
2025-05-29,3.6364,3.6465,3.6253,3.6375,104159995,378884730.31
2025-05-30,3.6219,3.6291,3.6038,3.6273,129601555,470099766.1
2025-06-02,3.6256,3.6394,3.6255,3.6346,137941092,501366631.46
2025-06-03,3.7039,3.7083,3.6971,3.7001,136244160,504121536.19
2025-06-04,3.5914,3.6144,3.5854,3.5886,120046777,430802774.61
2025-06-05,3.5664,3.5819,3.5465,3.5792,140374617,502422496.48
2025-06-06,3.5866,3.5966,3.5831,3.5875,137074197,491748407.95
2025-06-09,3.6081,3.6252,3.5974,3.6009,157115150,565763281.67
2025-06-10,3.5932,3.6004,3.584,3.5856,116088408,416249919.64
2025-06-11,3.5187,3.531,3.5056,3.5115,121646807,427166970.98
2025-06-12,3.5264,3.5366,3.5214,3.5261,123713480,436224640.29
2025-06-13,3.5946,3.6012,3.5941,3.6007,118850417,427940000.02
2025-06-16,3.528,3.5578,3.5234,3.5357,115945698,409949065.06
2025-06-17,3.5757,3.5823,3.57,3.5733,91143682,325679601.36
2025-06-18,3.5626,3.5707,3.5555,3.5599,120912835,430438521.81
2025-06-19,3.5672,3.5698,3.557,3.558,131147009,466621110.14
2025-06-20,3.5218,3.548,3.4938,3.514,121741945,427805014.6
2025-06-23,3.4997,3.5111,3.4947,3.5007,153426134,537092151.58
2025-06-24,3.5476,3.5696,3.5476,3.5564,126701419,450601910.02
2025-06-25,3.5798,3.6119,3.5794,3.5821,141844043,508096305.87
2025-06-26,3.6596,3.6635,3.6475,3.6581,126232214,461763918.28
2025-06-27,3.7093,3.724,3.6876,3.7108,131287718,487188328.65
2025-06-30,3.7269,3.7402,3.7048,3.7312,123972578,462565866.49
2025-07-01,3.8128,3.8205,3.8077,3.8109,134246561,511595306.68
2025-07-02,3.8279,3.8364,3.8278,3.8318,118096517,452517269.88
2025-07-03,3.8659,3.8774,3.864,3.8708,122022892,472325431.57
2025-07-04,3.8602,3.8815,3.8525,3.8578,120919510,466484979.46
2025-07-07,3.8586,3.864,3.8509,3.8617,113170561,437027151.03
2025-07-08,3.8321,3.8364,3.8195,3.8303,122243759,468224201.2
2025-07-09,3.8789,3.8962,3.8712,3.8768,142011472,550547379.06
2025-07-10,3.8144,3.8368,3.8114,3.8231,114522356,437832135.33
2025-07-11,3.8562,3.8688,3.8318,3.8599,121472079,468875919.47
2025-07-14,3.863,3.8695,3.843,3.8519,131519603,506600049.65
2025-07-15,3.8981,3.9075,3.8838,3.9072,128304529,501311397.06
2025-07-16,3.9267,3.9618,3.9191,3.9434,114249793,450527236.58
2025-07-17,4.0162,4.034,4.0057,4.0313,85022419,342747506.82
2025-07-18,4.0678,4.0796,4.0594,4.0676,116347204,473251625.35
2025-07-21,3.9926,3.9961,3.9821,3.9924,87698300,350123657.02
2025-07-22,3.989,4.009,3.9704,3.99,129361589,516147172.89
2025-07-23,3.9446,3.946,3.9247,3.935,116295760,457626321.87
2025-07-24,3.8905,3.9201,3.8879,3.9114,126549195,494985330.26
2025-07-25,3.9869,4.0094,3.9749,3.9838,102767909,409404996.12
2025-07-28,4.0277,4.0407,4.0145,4.0152,94675002,380137162.78
2025-07-29,3.9735,3.9929,3.9601,3.9824,115942441,461733946.54
2025-07-30,3.9321,3.9383,3.9272,3.9351,113971817,448487841.72
2025-07-31,3.9315,3.9423,3.9247,3.9374,108670522,427880661.98
2025-08-01,3.8742,3.9028,3.8732,3.8811,116927377,453809755.66
2025-08-04,3.8483,3.8562,3.8457,3.8508,149200194,574534611.55
2025-08-05,3.877,3.8847,3.863,3.866,126113824,487553648.08
2025-08-06,3.9351,3.9671,3.9033,3.9207,126819945,497227434.69
2025-08-07,3.9476,3.9528,3.937,3.9503,123530026,487977160.06
2025-08-08,3.8586,3.8678,3.8371,3.8439,134388270,516575793.89
2025-08-11,3.859,3.864,3.8586,3.8587,114401727,441446772.07
2025-08-12,3.8764,3.8815,3.8527,3.8629,92557461,357535740.57
2025-08-13,3.8821,3.889,3.8647,3.8829,113708313,441513622.26
2025-08-14,3.9607,3.973,3.9441,3.9597,122870111,486528104.14
2025-08-15,3.8665,3.8933,3.84,3.8636,105175348,406358980.61
2025-08-18,3.8615,3.8653,3.8367,3.8371,115207958,442063529.67
2025-08-19,3.8718,3.8803,3.8522,3.8652,108370489,418870358.2
2025-08-20,3.7879,3.8037,3.7835,3.7933,136450163,517591314.7
2025-08-21,3.8693,3.8706,3.8542,3.8618,125258527,483725563.06
2025-08-22,3.8769,3.8826,3.8694,3.8797,123545417,479319326.04
2025-08-25,3.9163,3.9267,3.9135,3.9201,121928533,477972058.2
2025-08-26,3.9012,3.9163,3.8906,3.8941,115128607,448323781.72
2025-08-27,3.9334,3.9375,3.9252,3.9331,116673514,458890028.94
2025-08-28,3.9869,4.0098,3.979,3.9847,99548371,396666692.62
2025-08-29,3.9967,4.0023,3.9883,3.9966,87977024,351610110.77
2025-09-01,4.0114,4.0159,4.0066,4.0087,113941384,456753648.79
2025-09-02,4.0259,4.032,4.0099,4.0225,115495164,464579558.32
2025-09-03,3.9664,3.9867,3.9617,3.9818,126679351,504416904.35
2025-09-04,3.9809,3.9839,3.9589,3.9756,130976747,520710111.09
2025-09-05,3.9613,3.9736,3.9535,3.9691,131175286,520649928.73
2025-09-08,3.9767,3.9992,3.9638,3.9882,101571452,405088937.6
2025-09-09,4.0367,4.0582,4.0196,4.0372,107537931,434148071.04
2025-09-10,3.9877,3.998,3.9748,3.987,118288135,471615039.57
2025-09-11,3.9763,3.9864,3.9728,3.9818,141627557,563935709.15
2025-09-12,4.0608,4.0654,4.0521,4.0541,127429156,516604461.94
2025-09-15,4.0081,4.0324,4.0055,4.0188,124506718,500372870.92
2025-09-16,3.9769,3.996,3.9688,3.9802,108675891,432549540.12
2025-09-17,3.986,4.0056,3.9815,3.9907,102804264,410256015.51
2025-09-18,4.0317,4.0437,4.0289,4.0321,120408949,485500851.59
2025-09-19,4.0357,4.054,4.0229,4.0335,99287051,400470240.08
2025-09-22,4.0909,4.1093,4.084,4.0991,107162166,439270361.62
2025-09-23,4.1483,4.1533,4.1347,4.1423,107388173,444834991.12
2025-09-24,4.1857,4.2059,4.1702,4.1852,124648924,521681042.03
2025-09-25,4.198,4.2143,4.1846,4.214,102999993,434038617.72
2025-09-26,4.3172,4.3389,4.2935,4.3342,78499833,340233764.97
2025-09-29,4.3243,4.3316,4.3148,4.3244,109309845,472700006.74
2025-09-30,4.2207,4.2248,4.1977,4.2225,99121844,418544016.44
2025-10-01,4.3046,4.3092,4.2862,4.3055,104964096,451918394.95
2025-10-02,4.2825,4.3017,4.2616,4.2827,104162109,446098288.41
2025-10-03,4.2911,4.3069,4.2798,4.2891,102044622,437683319.02
