date,open,high,low,close,volume,money
2024-08-28,1.1308,1.1327,1.128,1.1303,171133220,193429952.28
2024-08-29,1.1096,1.1132,1.1017,1.1064,143673889,158960731.49
2024-08-30,1.1032,1.1061,1.1008,1.1044,155080536,171274908.16
2024-09-02,1.0865,1.0895,1.0845,1.0893,134503944,146513524.02
2024-09-03,1.1191,1.125,1.1173,1.122,155774516,174782689.8
2024-09-04,1.1167,1.1175,1.1143,1.1152,179124169,199764126.06
2024-09-05,1.1592,1.1625,1.1499,1.1599,158726240,184100289.44
2024-09-06,1.1875,1.1932,1.1871,1.1904,124000838,147607078.38
2024-09-09,1.2165,1.2212,1.2135,1.218,164133801,199919279.31
2024-09-10,1.2337,1.2345,1.23,1.23,138109451,169881198.1
2024-09-11,1.1914,1.1977,1.1904,1.1935,163291753,194893263.61
2024-09-12,1.2222,1.2226,1.2211,1.2219,170508699,208348447.97
2024-09-13,1.2666,1.2682,1.26,1.2645,114820426,145188590.24
2024-09-16,1.2589,1.2652,1.2552,1.2605,150863229,190157266.14
2024-09-17,1.2215,1.2328,1.2199,1.2206,140436924,171420071.89
2024-09-18,1.1882,1.1931,1.1848,1.1877,168699059,200357650.09
2024-09-19,1.1613,1.1634,1.1543,1.1598,131350660,152334310.16
2024-09-20,1.1286,1.1295,1.124,1.1285,149479624,168689540.94
2024-09-23,1.1797,1.18,1.1778,1.1789,136553091,160984950.49
2024-09-24,1.1832,1.1872,1.1826,1.1841,164688828,195012829.29
2024-09-25,1.2167,1.2185,1.215,1.2184,150309735,183136364.07
2024-09-26,1.1988,1.2045,1.1952,1.1975,165451513,198133603.91
2024-09-27,1.2293,1.233,1.2241,1.2274,162580353,199559042.06
2024-09-30,1.2465,1.2515,1.2456,1.2477,143209758,178689269.71
2024-10-01,1.2812,1.283,1.2796,1.2814,149263696,191260348.39
2024-10-02,1.2663,1.2693,1.2554,1.2612,142935039,180265527.65
2024-10-03,1.2583,1.2656,1.2535,1.2566,145077078,182302969.43
2024-10-04,1.2316,1.2355,1.225,1.2304,163765033,201492528.18
2024-10-07,1.183,1.1886,1.1815,1.1845,142811667,169153946.73
2024-10-08,1.1511,1.1555,1.1486,1.1504,148062055,170329581.58
2024-10-09,1.148,1.1498,1.1431,1.1467,192034611,220213195.65
2024-10-10,1.1334,1.1394,1.132,1.1355,142860681,162212134.1
2024-10-11,1.1081,1.11,1.1054,1.11,143252841,159005827.01
2024-10-14,1.0886,1.0954,1.087,1.089,148593522,161824940.97
2024-10-15,1.1162,1.1193,1.1128,1.1147,178715681,199213900.33
2024-10-16,1.1302,1.1307,1.1262,1.1302,187228542,211606950.09
2024-10-17,1.1523,1.1564,1.15,1.1549,148589744,171605440.94
2024-10-18,1.1698,1.1718,1.1688,1.1696,182669524,213649396.01
2024-10-21,1.1701,1.175,1.169,1.1719,175128006,205228003.9
2024-10-22,1.208,1.2128,1.1984,1.2028,150164693,180624756.49
2024-10-23,1.2069,1.2093,1.2019,1.2045,156911152,188992141.36
2024-10-24,1.2026,1.2065,1.1943,1.1986,171652860,205739716.87
2024-10-25,1.2085,1.2146,1.2053,1.2057,152578614,183968637.38
2024-10-28,1.2228,1.2342,1.2201,1.229,136935087,168288873.76
2024-10-29,1.2049,1.2082,1.2032,1.2038,151138510,181935603.28
2024-10-30,1.1983,1.2019,1.19,1.1959,136509522,163245448.57
2024-10-31,1.165,1.1698,1.1628,1.1648,165908652,193256367.27
2024-11-01,1.1688,1.1709,1.1688,1.1704,139179764,162894819.95
2024-11-04,1.1639,1.1653,1.1635,1.1642,155503186,181037599.48
2024-11-05,1.2077,1.2162,1.2036,1.2083,147392701,178098061.85
2024-11-06,1.1775,1.1781,1.1759,1.1781,115066165,135556619.15
2024-11-07,1.1819,1.1867,1.176,1.18,175984365,207664870.49
2024-11-08,1.2292,1.233,1.2221,1.2328,155952170,192254576.04
2024-11-11,1.3008,1.3062,1.2951,1.3024,120000799,156290063.82
2024-11-12,1.231,1.232,1.2249,1.2288,132227885,162482032.73
2024-11-13,1.2482,1.2483,1.2415,1.2435,140868809,175165431.15
2024-11-14,1.1991,1.1998,1.1921,1.197,148809815,178126721.41
2024-11-15,1.1747,1.1767,1.1717,1.1738,160068855,187885759.06
2024-11-18,1.1893,1.1932,1.1851,1.1919,134802309,160671584.5
2024-11-19,1.209,1.2149,1.2052,1.208,155640494,188012774.36
2024-11-20,1.2826,1.2905,1.275,1.281,169483824,217106927.75
2024-11-21,1.2677,1.2758,1.2667,1.2693,121047329,153648547.42
2024-11-22,1.2867,1.2904,1.2857,1.2903,126389313,163075941.07
2024-11-25,1.313,1.3174,1.3039,1.3131,135511068,177938530.14
2024-11-26,1.3458,1.3464,1.3441,1.3462,127885631,172164322.95
2024-11-27,1.3358,1.3362,1.3327,1.3335,136729534,182333450.95
2024-11-28,1.373,1.3792,1.3706,1.3728,112768312,154805314.02
2024-11-29,1.3291,1.333,1.325,1.3309,139180065,185237406.11
2024-12-02,1.3099,1.3126,1.3096,1.3109,108967687,142848330.54
2024-12-03,1.3118,1.314,1.3098,1.3115,149784301,196434663.55
2024-12-04,1.3406,1.3432,1.3368,1.3397,107711370,144297900.1
2024-12-05,1.3211,1.3259,1.3197,1.3239,132241019,175079778.72
2024-12-06,1.3401,1.3418,1.3346,1.3381,103434477,138408256.74
2024-12-09,1.411,1.4129,1.4061,1.4076,121750149,171372636.29
2024-12-10,1.3656,1.3719,1.3655,1.3679,149619143,204660416.88
2024-12-11,1.3865,1.3919,1.3782,1.3816,133872437,184956303.02
2024-12-12,1.3864,1.3914,1.3858,1.3891,113365046,157478670.24
2024-12-13,1.3033,1.3096,1.3018,1.3044,123947666,161675466.23
2024-12-16,1.2562,1.2647,1.2561,1.262,148916681,187929812.71
2024-12-17,1.2533,1.2552,1.2479,1.2509,139215640,174140575.7
2024-12-18,1.2521,1.2552,1.2446,1.2481,121438042,151567112.18
2024-12-19,1.2074,1.2132,1.2049,1.2063,153138942,184731040.04
2024-12-20,1.1971,1.1985,1.1956,1.1968,133389594,159636547.05
2024-12-23,1.2049,1.2064,1.2031,1.2063,164170458,198046275.54
2024-12-24,1.2172,1.2191,1.2142,1.216,167018641,203098708.88
2024-12-25,1.2344,1.2363,1.2302,1.2317,142626939,175668204.36
2024-12-26,1.2356,1.2397,1.2345,1.2365,139536099,172529772.05
2024-12-27,1.2845,1.287,1.2778,1.2842,159131780,204358101.19
2024-12-30,1.244,1.2465,1.2431,1.2455,146437182,182394511.99
2024-12-31,1.2862,1.2871,1.2825,1.2864,146312155,188216254.53
2025-01-01,1.3218,1.3284,1.3175,1.3236,138278624,183021462.76
2025-01-02,1.3456,1.3502,1.3371,1.34,127615394,171009721.79
2025-01-03,1.3918,1.3962,1.3812,1.3895,147561173,205033879.97
2025-01-06,1.3638,1.3755,1.3622,1.37,138831043,190191905.53
2025-01-07,1.4001,1.4101,1.3965,1.4046,121952818,171290259.3
2025-01-08,1.4389,1.4452,1.4365,1.4396,123733989,178130134.28
2025-01-09,1.3881,1.4003,1.3848,1.3911,150430790,209259042.59
2025-01-10,1.3804,1.3863,1.3743,1.3782,109732101,151229509.66
2025-01-13,1.3357,1.3417,1.3317,1.3352,102861812,137336522.58
2025-01-14,1.3361,1.3486,1.3315,1.3325,130054363,173297693.33
2025-01-15,1.3055,1.3099,1.3019,1.3022,146505759,190776168.73
2025-01-16,1.2845,1.2862,1.2792,1.2841,156930935,201507846.68
2025-01-17,1.2603,1.2639,1.2502,1.2582,135738334,170789741.3
2025-01-20,1.2882,1.2905,1.278,1.2848,130799973,168051500.32
2025-01-21,1.3065,1.3106,1.306,1.3071,142450285,186201475.95
2025-01-22,1.3416,1.3452,1.338,1.3442,129303130,173805964.14
2025-01-23,1.3756,1.3777,1.3712,1.374,140289700,192761494.52
2025-01-24,1.3455,1.3488,1.3443,1.345,137160640,184478377.25
2025-01-27,1.3292,1.3393,1.3259,1.332,120518673,160533796.87
2025-01-28,1.3394,1.3394,1.3362,1.337,142849530,190983718.43
2025-01-29,1.3551,1.3575,1.3458,1.3522,152183527,205784843.12
2025-01-30,1.3489,1.356,1.3326,1.342,136959713,183801046.76
2025-01-31,1.3344,1.3344,1.3258,1.3332,140162269,186857399.91
2025-02-03,1.3316,1.3371,1.325,1.3339,128471000,171371372.67
2025-02-04,1.3653,1.3705,1.3578,1.3675,134577459,184031352.36
2025-02-05,1.3398,1.344,1.3363,1.3374,151794339,203004415.21
2025-02-06,1.3817,1.3893,1.3784,1.3864,131344348,182098690.05
2025-02-07,1.375,1.3789,1.3707,1.3776,135259569,186336170.04
2025-02-10,1.3861,1.3898,1.3822,1.3879,157090334,218032211.54
2025-02-11,1.3822,1.3867,1.3773,1.3795,134587320,185662995.7
2025-02-12,1.3948,1.3985,1.3928,1.3975,108078821,151044021.56
2025-02-13,1.4355,1.4393,1.4328,1.4372,111824994,160719388.27
2025-02-14,1.4933,1.4964,1.4888,1.4932,103663935,154792321.8
2025-02-17,1.4785,1.4848,1.4777,1.479,128179195,189577369.78
2025-02-18,1.4899,1.4977,1.4814,1.4876,150312477,223600525.74
2025-02-19,1.5247,1.529,1.5159,1.5202,88651911,134764841.61
2025-02-20,1.5302,1.5303,1.528,1.5285,129111000,197344806.67
2025-02-21,1.4714,1.4771,1.467,1.4739,122979327,181261028.97
2025-02-24,1.5389,1.5411,1.5344,1.538,116714207,179512062.49
2025-02-25,1.5371,1.5399,1.5334,1.5367,112336759,172626152.54
2025-02-26,1.5821,1.5828,1.5775,1.5814,117498277,185809375.43
2025-02-27,1.586,1.5869,1.578,1.5843,106890320,169344441.8
2025-02-28,1.6878,1.7028,1.6862,1.6922,131573034,222643726.26
2025-03-03,1.6797,1.68,1.6767,1.679,101945173,171169296.13
2025-03-04,1.7132,1.7181,1.7076,1.7127,115025228,197001259.87
2025-03-05,1.7839,1.7931,1.7746,1.7873,68371250,122197803.81
2025-03-06,1.8257,1.8265,1.814,1.8162,101598024,184520276.6
2025-03-07,1.7467,1.7524,1.7463,1.7502,94659154,165672686.07
2025-03-10,1.7608,1.7634,1.7542,1.7593,112751347,198363032.05
2025-03-11,1.719,1.7349,1.7135,1.7258,102948868,177664630.59
2025-03-12,1.7604,1.7712,1.7599,1.7619,93069553,163980160.1
2025-03-13,1.7346,1.7415,1.7283,1.7361,127090543,220637831.84
2025-03-14,1.6862,1.6944,1.681,1.6902,93840432,158604532.17
2025-03-17,1.6912,1.6929,1.6824,1.6886,100774652,170163325.34
2025-03-18,1.7762,1.7843,1.7736,1.7795,97738514,173921221.96
2025-03-19,1.8855,1.8909,1.8792,1.8855,106990009,201731949.66
2025-03-20,1.8783,1.88,1.8687,1.8772,107341987,201502835.72
2025-03-21,1.921,1.9259,1.9119,1.9204,106683371,204871472.61
2025-03-24,1.9545,1.958,1.9494,1.9548,85961751,168035561.42
2025-03-25,1.8994,1.9029,1.8985,1.9011,104620161,198893963.27
2025-03-26,1.9262,1.9407,1.9226,1.9241,90938556,174977652.15
2025-03-27,1.8889,1.8904,1.8757,1.8886,104914919,198141896.02
2025-03-28,1.9262,1.9293,1.9176,1.9204,85859105,164884391.56
2025-03-31,1.9749,1.9808,1.9629,1.9748,101370964,200187224.23
2025-04-01,1.9828,1.9878,1.9767,1.9782,79778521,157816328.9
2025-04-02,2.0059,2.0308,2.0045,2.0186,89556935,180777862.01
2025-04-03,2.0813,2.0886,2.075,2.0852,91034335,189826950.96
2025-04-04,2.0283,2.029,2.0168,2.0282,97039571,196819987.86
2025-04-07,2.0021,2.0059,2.0018,2.0031,82834353,165927970.45
2025-04-08,1.9825,1.9881,1.9718,1.9799,94036114,186184244.4
2025-04-09,1.9709,1.9724,1.9678,1.9694,92470159,182115182.18
2025-04-10,2.0522,2.0672,2.052,2.0576,105175855,216408272.26
2025-04-11,2.0806,2.0843,2.0783,2.0789,85281851,177295272.41
2025-04-14,2.1359,2.1456,2.1326,2.1365,97923961,209210379.66
2025-04-15,2.1576,2.1606,2.1551,2.1574,76452721,164942466.27
2025-04-16,2.1408,2.1486,2.1346,2.1474,64618922,138763559.71
2025-04-17,2.1712,2.1803,2.1702,2.171,87197597,189302438.68
2025-04-18,2.2048,2.2071,2.1993,2.2038,78018409,171940220.52
2025-04-21,2.1442,2.1474,2.1346,2.1466,94648073,203166868.3
2025-04-22,2.1182,2.1191,2.1111,2.1123,84618272,178740272.78
2025-04-23,2.1069,2.1143,2.1032,2.1137,74356135,157165718.14
2025-04-24,2.0579,2.0602,2.0575,2.0591,97100226,199935560.47
2025-04-25,2.0364,2.0396,2.0236,2.0379,86322235,175914389.25
2025-04-28,2.013,2.0137,2.0124,2.0129,104614052,210579735.36
2025-04-29,2.0721,2.0868,2.0717,2.0745,85202703,176749753.32
2025-04-30,2.068,2.0722,2.0594,2.0622,77964478,160777847.52
2025-05-01,2.1736,2.1748,2.1681,2.1713,80990840,175855466.55
2025-05-02,2.1257,2.1296,2.1202,2.1212,86532280,183556061.21
2025-05-05,2.1165,2.1272,2.1097,2.1119,86657590,183011903.93
2025-05-06,2.104,2.1104,2.0967,2.1068,93227951,196415593.31
2025-05-07,2.1552,2.1566,2.1486,2.1509,83084208,178704110.06
2025-05-08,2.0597,2.0601,2.0555,2.0579,90798774,186853232.11
2025-05-09,2.1117,2.1122,2.1001,2.1091,77291705,163018650.37
2025-05-12,2.15,2.1537,2.1428,2.1527,99966177,215200285.28
2025-05-13,2.1733,2.1804,2.162,2.1666,66027240,143057805.34
2025-05-14,2.1721,2.1852,2.1662,2.1804,76738847,167321013.1
2025-05-15,2.1041,2.1095,2.093,2.1012,86691652,182155828.87
2025-05-16,2.1136,2.1163,2.1109,2.115,86973201,183947465.48
2025-05-19,2.0821,2.0873,2.0735,2.0801,73546190,152982166.16
2025-05-20,2.1329,2.1376,2.1237,2.1276,79353073,168830002.76
2025-05-21,2.1073,2.1098,2.0994,2.1036,94549558,198895358.27
2025-05-22,2.077,2.0856,2.0698,2.0812,97481870,202883466.85
2025-05-23,2.0382,2.0402,2.0258,2.0388,71219976,145206491.48
2025-05-26,2.0282,2.0288,2.0237,2.025,92541388,187395393.15
2025-05-27,2.0525,2.0551,2.0478,2.0549,94076597,193314695.73
2025-05-28,2.1139,2.1221,2.1053,2.1204,108293521,229628216.2
2025-05-29,2.1333,2.1391,2.1271,2.1387,99608838,213036872.65
2025-05-30,2.1225,2.127,2.1181,2.1263,89540906,190387195.58
2025-06-02,2.1692,2.1766,2.164,2.1665,81521474,176617086.95
2025-06-03,2.1184,2.1328,2.1071,2.1203,85141390,180527583.71
2025-06-04,2.204,2.2051,2.1979,2.2007,77945654,171537291.83
2025-06-05,2.1942,2.1989,2.19,2.1936,83993928,184251185.49
2025-06-06,2.1411,2.1457,2.1363,2.1365,88416663,188900388.93
2025-06-09,2.1008,2.1127,2.0972,2.1081,90257534,190269036.23
2025-06-10,2.1105,2.1189,2.0986,2.116,76831693,162579226.2
2025-06-11,2.1098,2.1126,2.1008,2.1121,85357170,180286893.02
2025-06-12,2.1153,2.1203,2.1071,2.1096,81005139,170885206.4
2025-06-13,2.161,2.1646,2.15,2.16,81512020,176066554.24
2025-06-16,2.1284,2.131,2.1263,2.1297,79926582,170222378.73
2025-06-17,2.1363,2.1393,2.1259,2.1363,76941219,164369439.72
2025-06-18,2.1116,2.1123,2.106,2.1112,88617392,187091535.31
2025-06-19,2.0367,2.0408,2.0361,2.0379,82216866,167547495.14
2025-06-20,1.9868,1.9919,1.9818,1.9894,87153063,173384253.38
2025-06-23,1.9843,1.9977,1.978,1.9925,85774799,170902664.96
2025-06-24,1.979,1.9792,1.971,1.9783,94900838,187742544.88
2025-06-25,1.9559,1.9737,1.943,1.9509,93697642,182790541.7
2025-06-26,1.9655,1.9727,1.9637,1.9687,85523233,168370576.84
2025-06-27,1.9198,1.9232,1.9165,1.9185,92773422,177987029.96
2025-06-30,1.8914,1.8976,1.8777,1.8877,98358172,185666856.92
2025-07-01,1.868,1.8714,1.8554,1.8671,85842201,160279927.8
2025-07-02,1.9569,1.9674,1.9566,1.9641,87814851,172479436.55
2025-07-03,1.9234,1.931,1.9139,1.9202,87355576,167736690.24
2025-07-04,1.8573,1.8576,1.8503,1.8552,89788411,166574022.68
2025-07-07,1.8164,1.8235,1.8154,1.8163,97856361,177740758.23
2025-07-08,1.8331,1.8419,1.8316,1.8332,111729216,204817223.64
2025-07-09,1.84,1.8439,1.8226,1.8349,83393936,153023690.51
2025-07-10,1.9203,1.9261,1.9178,1.9231,90065488,173202689.98
2025-07-11,2.016,2.0168,2.0099,2.0164,101626651,204919171.31
2025-07-14,2.0597,2.0683,2.0361,2.0541,85235632,175082126.69
2025-07-15,2.0349,2.037,2.0184,2.029,88676262,179922462.65
2025-07-16,2.0746,2.0859,2.0673,2.0767,89952735,186807946.31
2025-07-17,2.0548,2.0591,2.0458,2.0579,93530295,192478762.58
2025-07-18,2.0978,2.1029,2.0878,2.1009,83180873,174754333.82
2025-07-21,2.021,2.0238,2.0108,2.018,84764403,171051819.26
2025-07-22,1.9876,1.9973,1.9873,1.9931,91513197,182398814.7
2025-07-23,2.0243,2.0311,2.0224,2.026,96325497,195153641.04
2025-07-24,2.0706,2.0847,2.069,2.075,94204600,195476132.05
2025-07-25,2.0489,2.0565,2.0422,2.0529,66324857,136158541.07
2025-07-28,2.0096,2.0174,2.0056,2.0057,94290998,189123791.62
2025-07-29,2.0844,2.0878,2.0837,2.0844,86088088,179444125.35
2025-07-30,2.0367,2.0475,2.0262,2.0347,81809201,166454288.54
2025-07-31,1.9817,1.9917,1.9794,1.9887,86747932,172511678.82
2025-08-01,2.0262,2.0309,2.0225,2.03,87707415,178048981.87
2025-08-04,1.9916,1.9967,1.9898,1.9961,83212559,166102094.97
2025-08-05,2.03,2.0338,2.0254,2.0314,89729821,182280133.32
2025-08-06,2.0823,2.0881,2.0812,2.0815,85607711,178189868.2
2025-08-07,2.0908,2.0977,2.086,2.0909,91285909,190868524.83
2025-08-08,2.069,2.0856,2.0607,2.0796,81405337,169286704.97
2025-08-11,2.0519,2.0552,2.0397,2.0486,86863710,177949356.74
2025-08-12,1.9977,2.0026,1.9816,1.9919,84924576,169162883.18
2025-08-13,2.0185,2.0274,2.015,2.0226,85295763,172522341.74
2025-08-14,2.0664,2.0679,2.0563,2.0637,84499035,174381114.63
2025-08-15,2.0453,2.0474,2.0326,2.0345,67683076,137700695.65
2025-08-18,1.9759,1.9838,1.975,1.9776,95709178,189276035.64
2025-08-19,1.95,1.9572,1.9454,1.9525,96641990,188690548.27
2025-08-20,1.9473,1.96,1.9444,1.9492,87985974,171503262.72
2025-08-21,1.9329,1.9459,1.9241,1.932,110046677,212614769.39
2025-08-22,1.9324,1.938,1.927,1.9297,89678522,173052028.02
2025-08-25,1.9024,1.9028,1.8928,1.8969,76189238,144519937.89
2025-08-26,1.8771,1.89,1.8746,1.8833,88722044,167087230.8
2025-08-27,1.961,1.9618,1.9602,1.9607,104647971,205180558.3
2025-08-28,1.9431,1.954,1.9422,1.945,88658742,172443055.23
2025-08-29,1.959,1.9652,1.9581,1.9647,75780924,148884097.27
2025-09-01,2.0619,2.076,2.0563,2.0703,94740392,196143150.82
2025-09-02,2.098,2.1078,2.0847,2.0923,75707323,158403208.06
2025-09-03,2.0306,2.0372,2.0269,2.0348,94717765,192730912.75
2025-09-04,2.0056,2.0132,2.0037,2.0116,90568603,182191248.66
2025-09-05,1.9755,1.9917,1.9732,1.9823,88192621,174820904.31
2025-09-08,2.0247,2.0347,2.0221,2.0343,108414606,220549238.89
2025-09-09,2.0457,2.0548,2.0427,2.0461,90610138,185394106.58
2025-09-10,2.0246,2.0342,2.0217,2.0268,101724484,206178212.62
2025-09-11,1.9956,1.9983,1.9943,1.9962,89030397,177725614.94
2025-09-12,2.002,2.0104,1.9915,1.996,78281462,156249148.84
2025-09-15,2.0886,2.0939,2.0832,2.0862,94930341,198039334.55
2025-09-16,2.1321,2.138,2.1256,2.1313,76656585,163377907.07
2025-09-17,2.08,2.0932,2.0631,2.0843,103573911,215875802.06
2025-09-18,2.0183,2.0324,2.0168,2.0254,73886126,149647610.15
2025-09-19,2.0598,2.0663,2.0565,2.0619,70349404,145056131.4
2025-09-22,2.0304,2.0399,2.0223,2.0265,88797159,179947583.8
2025-09-23,2.0105,2.012,2.0029,2.0081,86566012,173830545.16
2025-09-24,1.9625,1.9665,1.9554,1.9593,85268735,167062963.53
2025-09-25,2.0647,2.0697,2.0613,2.0678,84824993,175400210.52
2025-09-26,2.0898,2.0912,2.0812,2.0877,80032998,167085361.62
2025-09-29,2.0958,2.0975,2.0921,2.0923,87599230,183287399.36
2025-09-30,2.1182,2.1272,2.111,2.1225,76468729,162306652.91
2025-10-01,2.1045,2.1082,2.0973,2.1041,85015820,178878949.43
2025-10-02,2.1184,2.1235,2.1113,2.1196,86855511,184098250.87
2025-10-03,2.127,2.1316,2.1145,2.1258,80794241,171755180.13
2025-10-06,2.1101,2.1149,2.0979,2.1099,82868811,174841096.59
