date,open,high,low,close,volume,money
2024-06-20,3.409,3.4179,3.3974,3.3992,80382895,273235836.17
2024-06-21,3.3911,3.3946,3.3904,3.3905,69219742,234692467.63
2024-06-24,3.439,3.4491,3.4213,3.4469,81223365,279965324.17
2024-06-25,3.4109,3.42,3.364,3.3961,77422207,262936497.81
2024-06-26,3.4056,3.4244,3.389,3.4107,71345102,243334114.82
2024-06-27,3.3855,3.3949,3.3746,3.3799,63893323,215955614.36
2024-06-28,3.3519,3.3534,3.3391,3.3423,75329241,251771138.58
2024-07-01,3.378,3.3891,3.3606,3.3772,77589605,262039371.65
2024-07-02,3.3391,3.3417,3.3326,3.335,88887950,296443616.06
2024-07-03,3.3395,3.3399,3.3273,3.3297,71627372,238498331.35
2024-07-04,3.2918,3.3028,3.2828,3.3001,74537573,245983033.6
2024-07-05,3.3231,3.3344,3.3081,3.3178,68802356,228273435.86
2024-07-08,3.3383,3.3419,3.3277,3.3305,78630346,261876482.3
2024-07-09,3.2468,3.2621,3.2383,3.2387,75253961,243725265.69
2024-07-10,3.2664,3.2756,3.2571,3.269,68754330,224759186.44
2024-07-11,3.2469,3.251,3.2294,3.2439,74431156,241445168.37
2024-07-12,3.3266,3.3361,3.3139,3.3303,72737205,242238372.88
2024-07-15,3.3656,3.3729,3.3655,3.3695,67599182,227775448.98
2024-07-16,3.4061,3.4196,3.4051,3.4123,75018029,255987682.78
2024-07-17,3.3144,3.3191,3.2975,3.3102,70514580,233419476.17
2024-07-18,3.3886,3.3894,3.3845,3.3872,69867451,236657943.22
2024-07-19,3.3986,3.4018,3.3885,3.3909,73047376,247694523.93
2024-07-22,3.3191,3.3372,3.3158,3.3347,62331366,207856606.91
2024-07-23,3.344,3.3586,3.3429,3.3498,75520097,252977747.08
2024-07-24,3.4098,3.4164,3.3948,3.4075,70230365,239311614.29
2024-07-25,3.3521,3.3596,3.3396,3.3406,68597108,229152118.74
2024-07-26,3.3833,3.3901,3.3729,3.388,86959083,294615861.72
2024-07-29,3.3641,3.3867,3.3442,3.3757,76926219,259681783.77
2024-07-30,3.3495,3.3579,3.3345,3.3532,68289701,228987089.05
2024-07-31,3.3366,3.3434,3.3328,3.3369,63336054,211345121.16
2024-08-01,3.3091,3.3092,3.3008,3.3036,69692402,230237021.66
2024-08-02,3.3213,3.329,3.3137,3.3137,84993069,281642643.72
2024-08-05,3.3308,3.3422,3.3129,3.3259,58311980,193940290.89
2024-08-06,3.3715,3.3735,3.3688,3.3719,76844880,259112346.58
2024-08-07,3.4486,3.465,3.4341,3.4341,64298691,220808708.69
2024-08-08,3.4174,3.4236,3.4115,3.4218,74223390,253974557.75
2024-08-09,3.4708,3.4795,3.4656,3.4706,87819855,304783827.19
2024-08-12,3.4256,3.4345,3.4199,3.4213,81121770,277542716.76
2024-08-13,3.4475,3.4603,3.4273,3.4507,74719460,257835286.59
2024-08-14,3.4033,3.4242,3.4021,3.4045,71137354,242188768.29
2024-08-15,3.3864,3.3917,3.381,3.3818,79217204,267899024.52
2024-08-16,3.4036,3.4107,3.4018,3.4094,66576855,226987267.6
2024-08-19,3.3782,3.3857,3.3506,3.3791,66045206,223174330.47
2024-08-20,3.401,3.4212,3.395,3.4017,73606513,250384200.22
2024-08-21,3.3562,3.3577,3.3327,3.3409,87989781,293962070.06
2024-08-22,3.318,3.3189,3.3063,3.3123,77374327,256286805.46
2024-08-23,3.332,3.3455,3.327,3.3361,83374764,278144702.59
2024-08-26,3.4069,3.4079,3.3992,3.4014,68776702,233936025.59
2024-08-27,3.3467,3.3701,3.3444,3.3532,75183809,252109465.65
2024-08-28,3.4254,3.4272,3.4194,3.422,62212629,212891881.09
2024-08-29,3.424,3.44,3.4161,3.4346,73700036,253133372.2
2024-08-30,3.5411,3.5475,3.5323,3.5355,65897367,232981638.14
2024-09-02,3.5226,3.5353,3.5188,3.5232,79300987,279394857.35
2024-09-03,3.4934,3.5112,3.4802,3.502,75926942,265893076.32
2024-09-04,3.521,3.5212,3.5061,3.5175,75185053,264465344.99
2024-09-05,3.4773,3.4778,3.4662,3.471,80509974,279448850.03
2024-09-06,3.4809,3.4834,3.4763,3.4776,68881818,239546237.62
2024-09-09,3.4777,3.498,3.4616,3.476,55081456,191460495.63
2024-09-10,3.5272,3.5452,3.5098,3.5357,57839143,204502555.5
2024-09-11,3.5584,3.5594,3.5407,3.5521,69816640,247997409.37
2024-09-12,3.4831,3.508,3.4767,3.4974,61659357,215648601.58
2024-09-13,3.4378,3.4411,3.4226,3.4411,66282124,228081167.08
2024-09-16,3.4145,3.4219,3.3964,3.4007,68117454,231647935.34
2024-09-17,3.3059,3.3192,3.2826,3.3143,76456486,253400376.22
2024-09-18,3.2158,3.2368,3.2099,3.2265,55067583,177678128.64
2024-09-19,3.3095,3.3274,3.3088,3.315,79338858,263007899.33
2024-09-20,3.2842,3.3,3.2715,3.2813,79567938,261082470.15
2024-09-23,3.3361,3.3532,3.3343,3.3362,73315252,244593825.99
2024-09-24,3.3129,3.3136,3.2888,3.306,73600623,243323194.39
2024-09-25,3.2908,3.2942,3.2824,3.29,88844942,292303703.8
2024-09-26,3.2144,3.2247,3.1948,3.2205,76960059,247852468.86
2024-09-27,3.28,3.2832,3.2696,3.2736,56380505,184568993.93
2024-09-30,3.2552,3.2615,3.2541,3.2584,85651566,279085391.57
2024-10-01,3.334,3.3541,3.3259,3.3292,65310219,217431805.03
2024-10-02,3.3101,3.3261,3.295,3.3007,75043523,247697438.29
2024-10-03,3.36,3.3691,3.3447,3.3562,85585302,287242850.42
2024-10-04,3.4306,3.4379,3.4174,3.4215,64888443,222013488.84
2024-10-07,3.3503,3.3623,3.3483,3.3578,71195407,239057047.22
2024-10-08,3.3761,3.3799,3.3603,3.3784,77882883,263116390.55
2024-10-09,3.3371,3.3443,3.3268,3.3353,72419052,241542462.17
2024-10-10,3.2806,3.2879,3.2742,3.2876,80711120,265346735.62
2024-10-11,3.3027,3.3029,3.2882,3.2936,71068978,234072431.8
2024-10-14,3.3374,3.3414,3.3204,3.3288,70812059,235719883.1
2024-10-15,3.3913,3.3995,3.3704,3.3876,72468239,245492753.89
2024-10-16,3.3783,3.3872,3.3707,3.3738,72193236,243563011.38
2024-10-17,3.4174,3.424,3.4106,3.4176,75510826,258068619.25
2024-10-18,3.4366,3.4573,3.4285,3.4431,78678659,270901626.56
2024-10-21,3.44,3.4491,3.4309,3.4435,81584349,280934811.03
2024-10-22,3.4018,3.4057,3.4003,3.4029,63143377,214869897.17
2024-10-23,3.4076,3.4182,3.3948,3.4054,70044641,238530036.01
2024-10-24,3.5627,3.5722,3.5561,3.5629,69866357,248929653.07
2024-10-25,3.5239,3.5305,3.5199,3.5213,77759299,273815557.59
2024-10-28,3.5059,3.5249,3.4827,3.5143,76807081,269924722.93
2024-10-29,3.4705,3.4876,3.4669,3.475,64316177,223497518.62
2024-10-30,3.5392,3.548,3.5364,3.5374,84412701,298601208.14
2024-10-31,3.6283,3.6388,3.6171,3.6208,67509284,244440388.1
2024-11-01,3.6732,3.6855,3.6599,3.6842,83544848,307796884.87
2024-11-04,3.7829,3.7945,3.7665,3.7797,60534741,228801524.57
2024-11-05,3.7827,3.786,3.7699,3.7765,62038775,234290948.15
2024-11-06,3.8595,3.868,3.8477,3.8592,74582205,287826818.69
2024-11-07,3.8204,3.8294,3.8181,3.8191,62362442,238165770.86
2024-11-08,3.8943,3.9128,3.879,3.8965,64441311,251098710.9
2024-11-11,3.9728,3.9734,3.9706,3.9723,70015425,278121558.85
2024-11-12,3.9389,3.9595,3.9357,3.941,66840894,263419908.82
2024-11-13,3.9786,3.9981,3.9742,3.9895,75454271,301028134.39
2024-11-14,3.9461,3.9509,3.9242,3.9349,59329841,233459816.76
2024-11-15,3.8681,3.8861,3.854,3.8649,66002286,255094403.44
2024-11-18,3.7935,3.7992,3.7911,3.7966,61156796,232187528.53
2024-11-19,3.7537,3.7539,3.7339,3.7432,71729989,268502008.41
2024-11-20,3.6876,3.6952,3.6813,3.6888,74245678,273877504.56
2024-11-21,3.689,3.6921,3.6749,3.6836,71360747,262866993.14
2024-11-22,3.7559,3.7799,3.7531,3.7674,59185223,222974093.5
2024-11-25,3.7515,3.7807,3.7503,3.7551,69895423,262461385.51
2024-11-26,3.7227,3.7247,3.7081,3.7141,60623126,225162122.25
2024-11-27,3.7584,3.7691,3.7133,3.7469,61740509,231332772.25
2024-11-28,3.7493,3.7494,3.7284,3.7348,63890723,238619577.46
2024-11-29,3.7503,3.7624,3.7273,3.7391,67548145,252569330.7
2024-12-02,3.7721,3.7735,3.758,3.7581,69471555,261082892.33
2024-12-03,3.775,3.7857,3.768,3.7792,61070413,230798737.82
2024-12-04,3.7362,3.7466,3.7143,3.7457,64910067,243131769.71
2024-12-05,3.7168,3.7402,3.7124,3.7335,79471095,296709027.32
2024-12-06,3.7803,3.7812,3.7712,3.7786,64772482,244752248.18
2024-12-09,3.7592,3.7662,3.7567,3.7601,68841588,258851177.79
2024-12-10,3.7603,3.7703,3.748,3.7482,61966460,232260868.61
2024-12-11,3.762,3.7796,3.7373,3.7628,81070318,305052813.68
2024-12-12,3.7961,3.8002,3.776,3.7832,61169538,231414047.15
2024-12-13,3.7567,3.773,3.7516,3.7674,64702536,243762168.24
2024-12-16,3.8088,3.8249,3.7856,3.7947,63546235,241139957.78
2024-12-17,3.7945,3.8099,3.7892,3.7942,63690649,241652042.67
2024-12-18,3.741,3.7425,3.7284,3.73,72006253,268584028.44
2024-12-19,3.7695,3.7812,3.7568,3.7613,64026664,240821575.38
2024-12-20,3.7134,3.7193,3.713,3.7189,70848520,263476454.57
2024-12-23,3.8774,3.8868,3.8676,3.8695,76444427,295801322.61
2024-12-24,3.8803,3.9162,3.8774,3.8839,56719359,220293370.11
2024-12-25,3.8775,3.8789,3.8662,3.8697,60997019,236037530.16
2024-12-26,3.9181,3.9331,3.8849,3.9125,56921967,222709626.26
2024-12-27,3.992,4.0119,3.9767,3.9876,62187854,247980118.35
2024-12-30,4.0666,4.0766,4.0655,4.0668,57449598,233635214.84
2024-12-31,4.082,4.0832,4.0689,4.0829,63606946,259702173.55
2025-01-01,4.1418,4.1446,4.1333,4.1402,39516081,163604274.22
2025-01-02,4.1596,4.1991,4.1526,4.1784,64613994,269983429.35
2025-01-03,4.1928,4.2026,4.1805,4.1835,54820719,229343889.13
2025-01-06,4.1029,4.1069,4.0891,4.1024,61405635,251909802.03
2025-01-07,4.1068,4.1086,4.0961,4.1039,47291929,194080354.56
2025-01-08,3.9632,3.9725,3.9494,3.9694,69363177,275333040.52
2025-01-09,3.9277,3.9355,3.9041,3.9243,49333288,193597579.81
2025-01-10,3.992,4.0035,3.9815,3.9946,52973609,211609865.92
2025-01-13,4.0179,4.0179,4.0015,4.0042,62339932,249622677.7
2025-01-14,3.9921,4.0084,3.9905,4.0023,54605465,218546121.49
2025-01-15,3.9683,3.9721,3.9568,3.9574,56915012,225236982.86
2025-01-16,3.9088,3.9277,3.9019,3.914,75438720,295267362.72
2025-01-17,3.8834,3.8901,3.875,3.8796,65684794,254830462.77
2025-01-20,3.8094,3.817,3.808,3.8103,61295692,233557559.07
2025-01-21,3.6936,3.7001,3.6869,3.6997,61865319,228885805.6
2025-01-22,3.7355,3.7556,3.7313,3.7499,69789701,261701749.28
2025-01-23,3.8381,3.8382,3.8152,3.8315,68274140,261594263.51
2025-01-24,3.788,3.8164,3.7863,3.8001,61785913,234791022.72
2025-01-27,3.8357,3.8534,3.824,3.8383,50350493,193261155.42
2025-01-28,3.7882,3.791,3.7737,3.7775,59656350,225349886.14
2025-01-29,3.8058,3.8082,3.7853,3.7948,47391569,179842921.73
2025-01-30,3.7302,3.74,3.7256,3.7272,57840744,215584277.17
2025-01-31,3.7603,3.7726,3.7573,3.7716,67874475,255998724.23
2025-02-03,3.7742,3.7759,3.7677,3.7743,73451619,277231074.05
2025-02-04,3.7137,3.7224,3.709,3.7123,73772804,273870026.45
2025-02-05,3.7338,3.7418,3.7146,3.739,68578337,256412396.11
2025-02-06,3.8312,3.8408,3.8141,3.8201,69825093,266741152.42
2025-02-07,3.8231,3.824,3.8048,3.8205,53654119,204983204.62
2025-02-10,3.8217,3.8314,3.8166,3.8185,67507157,257773085.95
2025-02-11,3.819,3.8238,3.8066,3.819,51860066,198054670.89
2025-02-12,3.8157,3.8334,3.8079,3.8253,56821614,217358040.63
2025-02-13,3.8816,3.8994,3.8648,3.888,63711989,247709848.96
2025-02-14,3.9469,3.9632,3.9099,3.9538,75039728,296691953.41
2025-02-17,3.857,3.8605,3.8156,3.8469,59680018,229580164.78
2025-02-18,3.9089,3.9301,3.9058,3.9078,56529228,220903183.12
2025-02-19,3.9018,3.9024,3.8937,3.8974,66480451,259103849.03
2025-02-20,3.987,3.9889,3.9766,3.9828,66183682,263598912.31
2025-02-21,4.0108,4.0148,4.0015,4.0068,53858517,215798237.08
2025-02-24,4.0716,4.0733,4.0448,4.0572,61393859,249089444.8
2025-02-25,4.0379,4.0476,4.0228,4.0302,56171318,226380702.84
2025-02-26,3.9638,3.9679,3.9459,3.9606,66460196,263220569.84
2025-02-27,3.975,3.9824,3.9526,3.9729,64405136,255878211.41
2025-02-28,4.0357,4.0406,4.0209,4.0231,61888574,248982653.1
2025-03-03,4.048,4.0651,4.0352,4.0618,59816912,242962309.74
2025-03-04,4.1152,4.1157,4.0989,4.1033,62573354,256758222.72
2025-03-05,4.112,4.1177,4.1088,4.1154,54561128,224538468.55
2025-03-06,4.1589,4.1611,4.1414,4.154,69536959,288855200.36
2025-03-07,4.1082,4.1125,4.0868,4.1095,72736544,298914095.95
2025-03-10,4.103,4.1213,4.0953,4.1018,65710026,269529288.91
2025-03-11,4.0183,4.0368,4.0129,4.0194,55077819,221381661.98
2025-03-12,3.9883,4.0412,3.9745,4.0165,72756499,292226022.87
2025-03-13,3.9919,4.0027,3.9883,4.0002,53297566,213200246.24
2025-03-14,3.997,4.0117,3.9911,4.0028,66716131,267054074.75
2025-03-17,4.0473,4.0598,4.0373,4.0574,66178831,268515649.43
2025-03-18,4.046,4.0762,4.0456,4.0606,62809254,255045501.08
2025-03-19,3.9144,3.9203,3.9003,3.9099,70157064,274303631.96
2025-03-20,3.9724,3.9981,3.9618,3.9801,72117569,287036310.4
2025-03-21,3.9892,3.9946,3.987,3.9879,55068298,219608064.84
2025-03-24,4.0383,4.0445,4.017,4.0283,69092630,278327414.43
2025-03-25,3.9786,4.0086,3.9781,3.9869,58188199,231988837.18
2025-03-26,4.0288,4.0336,4.0269,4.0299,61871799,249337866.33
2025-03-27,4.1207,4.1354,4.1057,4.111,54237622,222973346.01
2025-03-28,4.0231,4.0443,4.0142,4.0252,59686870,240254329.43
2025-03-31,4.0873,4.0909,4.0554,4.0901,61124574,250003048.46
2025-04-01,4.0235,4.0436,4.0142,4.0404,58904034,237996342.95
2025-04-02,4.011,4.0174,3.9948,4.0,63520005,254077516.06
2025-04-03,3.9981,4.0122,3.9918,3.9999,60374433,241491622.7
2025-04-04,4.099,4.1178,4.0941,4.1099,58776925,241569606.35
2025-04-07,4.021,4.0287,4.0106,4.0141,60875131,244361607.18
2025-04-08,3.9774,3.9854,3.9627,3.9807,59283014,235989690.87
2025-04-09,3.9822,3.9895,3.9808,3.9827,71833602,286095015.91
2025-04-10,4.0113,4.0192,3.9996,4.0166,54574417,219200874.88
2025-04-11,4.0164,4.0252,4.0013,4.0105,72622982,291251555.97
2025-04-14,4.0382,4.0457,4.0197,4.0328,59575702,240257855.11
2025-04-15,3.9749,3.9858,3.9651,3.9786,54647502,217422052.05
2025-04-16,4.0189,4.0327,4.0008,4.0188,52643999,211563493.86
2025-04-17,4.0869,4.0929,4.0566,4.0742,57780442,235411005.39
2025-04-18,4.0172,4.0261,4.0061,4.016,61234007,245913918.86
2025-04-21,3.9712,3.9813,3.9603,3.9748,64804160,257583090.79
2025-04-22,4.0065,4.0174,3.9803,3.9953,73421071,293339763.71
2025-04-23,4.0074,4.022,3.9849,4.0126,53859299,216115923.57
2025-04-24,4.0409,4.0501,4.0241,4.0403,66045709,266845668.49
2025-04-25,3.9668,3.9773,3.9598,3.9764,67540653,268566141.55
2025-04-28,3.949,3.9583,3.9439,3.956,56840328,224858599.95
2025-04-29,3.9263,3.9662,3.9201,3.9307,66438929,261150308.76
2025-04-30,4.0054,4.0149,3.9913,4.001,72119054,288547242.65
2025-05-01,4.0044,4.0052,3.9897,3.9961,69922342,279414705.78
2025-05-02,3.9663,3.9847,3.9487,3.9698,58733187,233160739.8
2025-05-05,3.929,3.9296,3.9204,3.9231,72711443,285252903.97
2025-05-06,3.9224,3.9249,3.92,3.9232,64737673,253976013.16
2025-05-07,3.9905,4.0108,3.9683,3.9849,61562117,245318264.78
2025-05-08,3.8987,3.921,3.8887,3.9048,61480486,240069477.02
2025-05-09,3.9129,3.9184,3.9068,3.9108,68992921,269814467.13
2025-05-12,3.9358,3.9434,3.9336,3.937,63454549,249818750.46
2025-05-13,4.0421,4.0744,4.0387,4.041,65299116,263871830.97
2025-05-14,4.0976,4.101,4.0699,4.0772,59441708,242357223.57
2025-05-15,4.1527,4.1619,4.1335,4.1502,59604328,247372482.13
2025-05-16,4.1645,4.1792,4.1419,4.1527,62512291,259597419.56
2025-05-19,4.0868,4.102,4.0714,4.0779,63445850,258724530.2
2025-05-20,3.9906,4.0153,3.9789,4.0026,60232906,241090914.78
2025-05-21,3.9685,3.9815,3.9618,3.9652,63023382,249897534.72
2025-05-22,3.9809,3.9841,3.9598,3.9722,60361385,239769979.48
2025-05-23,3.9452,3.9602,3.9431,3.9573,63730885,252204338.97
2025-05-26,3.9271,3.9453,3.9183,3.9332,54688897,215102277.81
2025-05-27,4.0555,4.0692,4.0205,4.0276,58232699,234538911.66
2025-05-28,3.9041,3.9264,3.901,3.9031,70924497,276828747.79
2025-05-29,3.8467,3.8523,3.8258,3.8498,66369382,255510527.05
2025-05-30,3.9731,3.9781,3.9702,3.9725,62796387,249459587.27
2025-06-02,3.9821,3.9894,3.9816,3.9886,55120716,219854547.86
2025-06-03,3.9548,3.9714,3.9507,3.9536,63929970,252756669.57
2025-06-04,3.8979,3.9033,3.8904,3.8958,62446339,243280328.47
2025-06-05,3.9352,3.949,3.9325,3.9372,60004490,236247510.63
2025-06-06,3.985,3.9872,3.9649,3.9734,72084689,286421480.41
2025-06-09,4.0299,4.0358,4.0062,4.0158,50545385,202982314.52
2025-06-10,3.9566,3.9668,3.9405,3.9481,64172164,253359551.55
2025-06-11,3.9493,3.956,3.9467,3.9551,69954204,276673882.77
2025-06-12,3.9398,3.9616,3.9198,3.9436,70149963,276644085.66
2025-06-13,3.9562,3.9779,3.9488,3.9665,66518636,263849011.87
2025-06-16,3.8866,3.8886,3.8612,3.8833,65675969,255038221.3
2025-06-17,3.9102,3.9309,3.9085,3.9136,62641289,245155148.58
2025-06-18,3.989,4.009,3.9827,3.9932,64593248,257934253.0
2025-06-19,3.917,3.9282,3.907,3.922,63762485,250079380.55
2025-06-20,3.9695,3.9813,3.9606,3.9673,62595462,248336650.07
2025-06-23,4.057,4.0653,4.0366,4.0555,61990773,251402508.21
2025-06-24,4.0938,4.1111,4.0834,4.103,67675061,277672797.77
2025-06-25,4.1133,4.144,4.0953,4.1006,60925277,249829996.81
2025-06-26,4.1095,4.1161,4.0848,4.1078,56562336,232348482.68
2025-06-27,4.0687,4.0887,4.0548,4.0796,54430367,222052008.67
2025-06-30,4.0989,4.1017,4.0671,4.0917,62510276,255773009.65
2025-07-01,4.0298,4.0524,4.0156,4.0365,50106007,202251496.37
2025-07-02,4.0547,4.056,4.0159,4.0397,68575391,277025426.53
2025-07-03,4.0067,4.0101,3.9927,3.9957,57193120,228526789.48
2025-07-04,3.9251,3.935,3.9087,3.9206,66340559,260096110.43
2025-07-07,4.0181,4.0197,3.9914,3.9991,71023506,284032715.8
2025-07-08,3.8966,3.9097,3.8829,3.9033,68211002,266246042.43
2025-07-09,3.9993,4.009,3.9915,3.9965,71753107,286763457.52
2025-07-10,3.8823,3.8894,3.8714,3.8841,80071447,311006033.86
2025-07-11,3.926,3.9554,3.9137,3.9328,69087570,271706053.84
2025-07-14,3.9332,3.9438,3.9331,3.9431,56062592,221059190.07
2025-07-15,3.8695,3.8903,3.8473,3.8606,74508766,287647754.08
2025-07-16,3.8339,3.8371,3.8334,3.8354,68105944,261216807.47
2025-07-17,3.7779,3.8041,3.7741,3.7849,74155295,280668358.52
2025-07-18,3.7346,3.7567,3.7345,3.7383,74309186,277786500.59
2025-07-21,3.8062,3.8143,3.769,3.7825,59020469,223242424.29
2025-07-22,3.7253,3.7263,3.7143,3.7249,75729266,282082982.98
2025-07-23,3.6274,3.6333,3.6193,3.6322,62380193,226579736.36
2025-07-24,3.6851,3.6952,3.6732,3.6865,65790430,242539386.65
2025-07-25,3.7151,3.7238,3.6883,3.7061,57303856,212373338.33
2025-07-28,3.7062,3.7184,3.6987,3.7068,77071003,285684757.06
2025-07-29,3.6923,3.7271,3.6895,3.6935,65851864,243226211.81
2025-07-30,3.7278,3.7373,3.726,3.7282,69177027,257902747.13
2025-07-31,3.7433,3.7611,3.7337,3.7471,53707619,201245751.54
2025-08-01,3.7403,3.7455,3.7358,3.742,60488584,226349439.3
2025-08-04,3.724,3.7292,3.6974,3.7136,71724491,266356447.95
2025-08-05,3.7659,3.7771,3.7532,3.7674,74174780,279442789.12
2025-08-06,3.8405,3.8458,3.8239,3.8409,63875863,245343718.65
2025-08-07,3.8432,3.8665,3.8411,3.8655,58366726,225617089.71
2025-08-08,4.0277,4.0296,3.9997,4.0219,60524125,243423060.14
2025-08-11,4.0449,4.0632,4.031,4.0347,61923102,249842826.58
2025-08-12,4.04,4.0521,4.036,4.0454,63266328,255938975.62
2025-08-13,4.1322,4.1419,4.1046,4.1281,59328844,244917853.65
2025-08-14,4.1362,4.1477,4.1271,4.1451,67728359,280739334.62
2025-08-15,4.1631,4.1643,4.157,4.1603,54677938,227475761.91
2025-08-18,4.1447,4.1565,4.1385,4.1416,63194400,261726897.84
2025-08-19,4.1502,4.1726,4.1431,4.1688,61488013,256330165.92
2025-08-20,4.0871,4.1113,4.064,4.0781,66728708,272126607.7
2025-08-21,4.0506,4.0623,4.0373,4.0399,52978327,214025951.08
2025-08-22,3.9824,3.9867,3.9541,3.9835,60952248,242803693.54
2025-08-25,3.8626,3.8764,3.851,3.871,66192157,256232796.21
2025-08-26,3.928,3.942,3.91,3.928,69008105,271063512.0
2025-08-27,3.9106,3.9118,3.8948,3.9117,64609386,252729893.3
2025-08-28,3.8745,3.8902,3.8535,3.8672,70031526,270827198.85
2025-08-29,3.8871,3.8895,3.8716,3.8874,63767554,247891327.1
2025-09-01,3.8239,3.8505,3.7929,3.8248,62572106,239326779.76
2025-09-02,3.8791,3.8923,3.8503,3.8712,55742427,215790670.65
2025-09-03,3.95,3.9502,3.9397,3.9447,69362306,273610286.41
2025-09-04,3.8725,3.8756,3.8603,3.8716,85382414,330569774.86
2025-09-05,3.9284,3.9483,3.9143,3.9336,53048716,208674987.38
2025-09-08,3.9393,3.9568,3.9345,3.9451,60455981,238506316.74
2025-09-09,4.0003,4.0057,3.9964,4.0055,56195012,225088799.7
2025-09-10,4.0106,4.038,3.9989,4.0169,63387670,254620174.6
2025-09-11,3.9704,3.9741,3.9559,3.9732,75065336,298248035.6
2025-09-12,3.9006,3.9085,3.8823,3.8912,61576102,239604251.2
2025-09-15,3.833,3.849,3.8212,3.8353,72973350,279876886.78
2025-09-16,3.8092,3.8208,3.8025,3.8108,66043536,251680185.03
2025-09-17,3.8495,3.883,3.847,3.8651,57664415,222878961.42
2025-09-18,3.907,3.9137,3.8956,3.8986,57648182,224744613.7
2025-09-19,3.9124,3.9185,3.9071,3.915,70373259,275514572.88
2025-09-22,3.998,4.0091,3.9713,3.9925,60541969,241716321.28
2025-09-23,3.9018,3.9117,3.8939,3.8976,73254958,285519432.44
2025-09-24,3.8338,3.839,3.8227,3.8385,67771163,260142569.43
2025-09-25,3.786,3.7887,3.7732,3.7819,68366909,258557534.93
2025-09-26,3.7752,3.801,3.7699,3.7862,58270036,220622135.01
2025-09-29,3.6999,3.7119,3.6997,3.7048,64858982,240289714.37
2025-09-30,3.6886,3.6977,3.6765,3.6772,55245265,203150230.06
2025-10-01,3.7384,3.7644,3.7374,3.7451,70038992,262302823.24
2025-10-02,3.7994,3.8014,3.7877,3.7958,64736021,245722961.68
2025-10-03,3.8756,3.879,3.8683,3.8751,73691212,285561958.09
2025-10-06,3.8415,3.8487,3.8371,3.8473,60899692,234299729.2
